,property,price_range,location,property_link,agency,unit,unit_price,unit_info
435,Bureaux - cabinets et Appartements dans programme neuf à Bertrange,"€ 536,689 - € 2,016,771",Bertrange,https://www.immotop.lu/annonces/159233/152333/,FISCHBACH Realtors & Developers S.A.,"Appartement 2 chambres neuf, rez-de-chaussée, Bertrange, Bertrange","€ 1,192,269","{'chambres/pièces': '2', 'superficie': '90\n m²', 'salle de bain': '1', 'étage': 'T'}"
436,Bureaux - cabinets et Appartements dans programme neuf à Bertrange,"€ 536,689 - € 2,016,771",Bertrange,https://www.immotop.lu/annonces/159233/64501/,FISCHBACH Realtors & Developers S.A.,"Appartement 2 chambres neuf, rez-de-chaussée, Bertrange, Bertrange","€ 1,192,269","{'chambres/pièces': '2', 'superficie': '90\n m²', 'salle de bain': '1', 'étage': 'T'}"
437,Bureaux - cabinets et Appartements dans programme neuf à Bertrange,"€ 536,689 - € 2,016,771",Bertrange,https://www.immotop.lu/annonces/159233/152345/,FISCHBACH Realtors & Developers S.A.,"Appartement 3 chambres neuf, rez-de-chaussée, Bertrange, Bertrange","€ 1,798,260","{'chambres/pièces': '3', 'superficie': '123\n m²', 'salle de bain': '1', 'étage': '3'}"
438,Bureaux - cabinets et Appartements dans programme neuf à Bertrange,"€ 536,689 - € 2,016,771",Bertrange,https://www.immotop.lu/annonces/159233/152343/,FISCHBACH Realtors & Developers S.A.,"Appartement 3 chambres neuf, rez-de-chaussée, Bertrange, Bertrange","€ 1,798,260","{'chambres/pièces': '3', 'superficie': '123\n m²', 'salle de bain': '1', 'étage': '3'}"
439,Bureaux - cabinets et Appartements dans programme neuf à Bertrange,"€ 536,689 - € 2,016,771",Bertrange,https://www.immotop.lu/annonces/159233/152341/,FISCHBACH Realtors & Developers S.A.,"Appartement 3 chambres neuf, rez-de-chaussée, Bertrange, Bertrange","€ 1,798,260","{'chambres/pièces': '3', 'superficie': '123\n m²', 'salle de bain': '1', 'étage': '3'}"
440,Bureaux - cabinets et Appartements dans programme neuf à Bertrange,"€ 536,689 - € 2,016,771",Bertrange,https://www.immotop.lu/annonces/159233/149021/,FISCHBACH Realtors & Developers S.A.,"Appartement 3 chambres neuf, rez-de-chaussée, Bertrange, Bertrange","€ 1,798,260","{'chambres/pièces': '3', 'superficie': '123\n m²', 'salle de bain': '1', 'étage': '3'}"
441,Bureaux - cabinets et Appartements dans programme neuf à Bertrange,"€ 536,689 - € 2,016,771",Bertrange,https://www.immotop.lu/annonces/159233/152351/,FISCHBACH Realtors & Developers S.A.,"Appartement 3 chambres neuf, rez-de-chaussée, Bertrange, Bertrange","€ 2,016,771","{'chambres/pièces': '3', 'superficie': '137\n m²', 'salle de bain': '1', 'étage': '3'}"
442,Bureaux - cabinets et Appartements dans programme neuf à Bertrange,"€ 536,689 - € 2,016,771",Bertrange,https://www.immotop.lu/annonces/159233/152349/,FISCHBACH Realtors & Developers S.A.,"Appartement 3 chambres neuf, rez-de-chaussée, Bertrange, Bertrange","€ 2,016,771","{'chambres/pièces': '3', 'superficie': '137\n m²', 'salle de bain': '1', 'étage': '3'}"
443,Bureaux - cabinets et Appartements dans programme neuf à Bertrange,"€ 536,689 - € 2,016,771",Bertrange,https://www.immotop.lu/annonces/159233/152347/,FISCHBACH Realtors & Developers S.A.,"Appartement 3 chambres neuf, rez-de-chaussée, Bertrange, Bertrange","€ 2,016,771","{'chambres/pièces': '3', 'superficie': '137\n m²', 'salle de bain': '1', 'étage': '3'}"
444,Bureaux - cabinets et Appartements dans programme neuf à Bertrange,"€ 536,689 - € 2,016,771",Bertrange,https://www.immotop.lu/annonces/159233/64585/,FISCHBACH Realtors & Developers S.A.,"Appartement 3 chambres neuf, rez-de-chaussée, Bertrange, Bertrange","€ 2,016,771","{'chambres/pièces': '3', 'superficie': '137\n m²', 'salle de bain': '1', 'étage': '3'}"
445,Appartements et Penthouses dans programme neuf à Steinsel,"€ 898,772 - € 1,490,516",Steinsel,https://www.immotop.lu/annonces/163897/152425/,FISCHBACH Realtors & Developers S.A.,"Appartement 2 chambres neuf, rez-de-chaussée, Heisdorf, Steinsel","€ 898,772","{'chambres/pièces': '2', 'superficie': '68\n m²', 'étage': 'T'}"
446,Appartements et Penthouses dans programme neuf à Steinsel,"€ 898,772 - € 1,490,516",Steinsel,https://www.immotop.lu/annonces/163897/152421/,FISCHBACH Realtors & Developers S.A.,"Appartement 2 chambres neuf, rez-de-chaussée, Heisdorf, Steinsel","€ 898,772","{'chambres/pièces': '2', 'superficie': '68\n m²', 'étage': 'T'}"
447,Appartements et Penthouses dans programme neuf à Steinsel,"€ 898,772 - € 1,490,516",Steinsel,https://www.immotop.lu/annonces/163897/66797/,FISCHBACH Realtors & Developers S.A.,"Appartement 2 chambres neuf, rez-de-chaussée, Heisdorf, Steinsel","€ 898,772","{'chambres/pièces': '2', 'superficie': '68\n m²', 'étage': 'T'}"
448,Appartements et Penthouses dans programme neuf à Steinsel,"€ 898,772 - € 1,490,516",Steinsel,https://www.immotop.lu/annonces/163897/152437/,FISCHBACH Realtors & Developers S.A.,"Appartement 2 chambres neuf, rez-de-chaussée, Heisdorf, Steinsel","€ 978,972","{'chambres/pièces': '2', 'superficie': '82\n m²', 'salle de bain': '1', 'étage': '1'}"
449,Appartements et Penthouses dans programme neuf à Steinsel,"€ 898,772 - € 1,490,516",Steinsel,https://www.immotop.lu/annonces/163897/152449/,FISCHBACH Realtors & Developers S.A.,"Appartement 2 chambres neuf, rez-de-chaussée, Heisdorf, Steinsel","€ 978,972","{'chambres/pièces': '2', 'superficie': '82\n m²', 'salle de bain': '1', 'étage': '1'}"
450,Appartements et Penthouses dans programme neuf à Steinsel,"€ 898,772 - € 1,490,516",Steinsel,https://www.immotop.lu/annonces/163897/152455/,FISCHBACH Realtors & Developers S.A.,"Appartement 2 chambres neuf, rez-de-chaussée, Heisdorf, Steinsel","€ 978,972","{'chambres/pièces': '2', 'superficie': '82\n m²', 'salle de bain': '1', 'étage': '1'}"
451,Appartements et Penthouses dans programme neuf à Steinsel,"€ 898,772 - € 1,490,516",Steinsel,https://www.immotop.lu/annonces/163897/66819/,FISCHBACH Realtors & Developers S.A.,"Appartement 2 chambres neuf, rez-de-chaussée, Heisdorf, Steinsel","€ 978,972","{'chambres/pièces': '2', 'superficie': '82\n m²', 'salle de bain': '1', 'étage': '1'}"
452,Appartements et Penthouses dans programme neuf à Steinsel,"€ 898,772 - € 1,490,516",Steinsel,https://www.immotop.lu/annonces/163897/66869/,FISCHBACH Realtors & Developers S.A.,"Appartement 2 chambres neuf, rez-de-chaussée, Heisdorf, Steinsel","€ 983,916","{'chambres/pièces': '2', 'superficie': '83\n m²', 'salle de bain': '1', 'étage': '2'}"
453,Appartements et Penthouses dans programme neuf à Steinsel,"€ 898,772 - € 1,490,516",Steinsel,https://www.immotop.lu/annonces/163897/152477/,FISCHBACH Realtors & Developers S.A.,"Appartement 2 chambres neuf, rez-de-chaussée, Heisdorf, Steinsel","€ 983,916","{'chambres/pièces': '2', 'superficie': '83\n m²', 'salle de bain': '1', 'étage': '2'}"
454,Appartements et Penthouses dans programme neuf à Steinsel,"€ 898,772 - € 1,490,516",Steinsel,https://www.immotop.lu/annonces/163897/152471/,FISCHBACH Realtors & Developers S.A.,"Appartement 2 chambres neuf, rez-de-chaussée, Heisdorf, Steinsel","€ 983,916","{'chambres/pièces': '2', 'superficie': '83\n m²', 'salle de bain': '1', 'étage': '2'}"
455,Appartements et Penthouses dans programme neuf à Steinsel,"€ 898,772 - € 1,490,516",Steinsel,https://www.immotop.lu/annonces/163897/152465/,FISCHBACH Realtors & Developers S.A.,"Appartement 2 chambres neuf, rez-de-chaussée, Heisdorf, Steinsel","€ 983,916","{'chambres/pièces': '2', 'superficie': '83\n m²', 'salle de bain': '1', 'étage': '2'}"
456,Appartements et Penthouses dans programme neuf à Steinsel,"€ 898,772 - € 1,490,516",Steinsel,https://www.immotop.lu/annonces/163897/152493/,FISCHBACH Realtors & Developers S.A.,"Appartement 2 chambres neuf, rez-de-chaussée, Heisdorf, Steinsel","€ 1,009,563","{'chambres/pièces': '2', 'superficie': '83\n m²', 'salle de bain': '1', 'étage': '2'}"
457,Appartements et Penthouses dans programme neuf à Steinsel,"€ 898,772 - € 1,490,516",Steinsel,https://www.immotop.lu/annonces/163897/152491/,FISCHBACH Realtors & Developers S.A.,"Appartement 2 chambres neuf, rez-de-chaussée, Heisdorf, Steinsel","€ 1,009,563","{'chambres/pièces': '2', 'superficie': '83\n m²', 'salle de bain': '1', 'étage': '2'}"
458,Appartements et Penthouses dans programme neuf à Steinsel,"€ 898,772 - € 1,490,516",Steinsel,https://www.immotop.lu/annonces/163897/152487/,FISCHBACH Realtors & Developers S.A.,"Appartement 2 chambres neuf, rez-de-chaussée, Heisdorf, Steinsel","€ 1,009,563","{'chambres/pièces': '2', 'superficie': '83\n m²', 'salle de bain': '1', 'étage': '2'}"
459,Appartements et Penthouses dans programme neuf à Steinsel,"€ 898,772 - € 1,490,516",Steinsel,https://www.immotop.lu/annonces/163897/66855/,FISCHBACH Realtors & Developers S.A.,"Appartement 2 chambres neuf, rez-de-chaussée, Heisdorf, Steinsel","€ 1,009,563","{'chambres/pièces': '2', 'superficie': '83\n m²', 'salle de bain': '1', 'étage': '2'}"
460,Appartements et Penthouses dans programme neuf à Steinsel,"€ 898,772 - € 1,490,516",Steinsel,https://www.immotop.lu/annonces/163897/152503/,FISCHBACH Realtors & Developers S.A.,"Appartement 2 chambres neuf, rez-de-chaussée, Heisdorf, Steinsel","€ 1,020,782","{'chambres/pièces': '2', 'superficie': '82\n m²', 'salle de bain': '1', 'étage': 'T'}"
461,Appartements et Penthouses dans programme neuf à Steinsel,"€ 898,772 - € 1,490,516",Steinsel,https://www.immotop.lu/annonces/163897/152497/,FISCHBACH Realtors & Developers S.A.,"Appartement 2 chambres neuf, rez-de-chaussée, Heisdorf, Steinsel","€ 1,020,782","{'chambres/pièces': '2', 'superficie': '82\n m²', 'salle de bain': '1', 'étage': 'T'}"
462,Appartements et Penthouses dans programme neuf à Steinsel,"€ 898,772 - € 1,490,516",Steinsel,https://www.immotop.lu/annonces/163897/66813/,FISCHBACH Realtors & Developers S.A.,"Appartement 2 chambres neuf, rez-de-chaussée, Heisdorf, Steinsel","€ 1,020,782","{'chambres/pièces': '2', 'superficie': '82\n m²', 'salle de bain': '1', 'étage': 'T'}"
463,Appartements et Penthouses dans programme neuf à Steinsel,"€ 898,772 - € 1,490,516",Steinsel,https://www.immotop.lu/annonces/163897/152499/,FISCHBACH Realtors & Developers S.A.,"Appartement 2 chambres neuf, rez-de-chaussée, Heisdorf, Steinsel","€ 1,020,782","{'chambres/pièces': '2', 'superficie': '82\n m²', 'salle de bain': '1', 'étage': 'T'}"
464,Appartements et Penthouses dans programme neuf à Steinsel,"€ 898,772 - € 1,490,516",Steinsel,https://www.immotop.lu/annonces/163897/152507/,FISCHBACH Realtors & Developers S.A.,"Appartement 2 chambres neuf, rez-de-chaussée, Heisdorf, Steinsel","€ 1,080,269","{'chambres/pièces': '2', 'superficie': '87\n m²', 'étage': '2'}"
465,Appartements et Penthouses dans programme neuf à Steinsel,"€ 898,772 - € 1,490,516",Steinsel,https://www.immotop.lu/annonces/163897/152513/,FISCHBACH Realtors & Developers S.A.,"Appartement 2 chambres neuf, rez-de-chaussée, Heisdorf, Steinsel","€ 1,080,269","{'chambres/pièces': '2', 'superficie': '87\n m²', 'étage': '2'}"
466,Appartements et Penthouses dans programme neuf à Steinsel,"€ 898,772 - € 1,490,516",Steinsel,https://www.immotop.lu/annonces/163897/66885/,FISCHBACH Realtors & Developers S.A.,"Appartement 2 chambres neuf, rez-de-chaussée, Heisdorf, Steinsel","€ 1,080,269","{'chambres/pièces': '2', 'superficie': '87\n m²', 'étage': '2'}"
467,Appartements et Penthouses dans programme neuf à Steinsel,"€ 898,772 - € 1,490,516",Steinsel,https://www.immotop.lu/annonces/163897/152511/,FISCHBACH Realtors & Developers S.A.,"Appartement 2 chambres neuf, rez-de-chaussée, Heisdorf, Steinsel","€ 1,080,269","{'chambres/pièces': '2', 'superficie': '87\n m²', 'étage': '2'}"
468,Appartements et Penthouses dans programme neuf à Steinsel,"€ 898,772 - € 1,490,516",Steinsel,https://www.immotop.lu/annonces/163897/153657/,FISCHBACH Realtors & Developers S.A.,"Appartement 3 chambres neuf, rez-de-chaussée, Heisdorf, Steinsel","€ 1,398,240","{'chambres/pièces': '3', 'superficie': '130\n m²', 'salle de bain': '1', 'étage': '2'}"
469,Appartements et Penthouses dans programme neuf à Steinsel,"€ 898,772 - € 1,490,516",Steinsel,https://www.immotop.lu/annonces/163897/152523/,FISCHBACH Realtors & Developers S.A.,"Appartement 3 chambres neuf, rez-de-chaussée, Heisdorf, Steinsel","€ 1,398,240","{'chambres/pièces': '3', 'superficie': '130\n m²', 'salle de bain': '1', 'étage': '2'}"
470,Appartements et Penthouses dans programme neuf à Steinsel,"€ 898,772 - € 1,490,516",Steinsel,https://www.immotop.lu/annonces/163897/66923/,FISCHBACH Realtors & Developers S.A.,"Appartement 3 chambres neuf, rez-de-chaussée, Heisdorf, Steinsel","€ 1,398,240","{'chambres/pièces': '3', 'superficie': '130\n m²', 'salle de bain': '1', 'étage': '2'}"
471,Appartements et Penthouses dans programme neuf à Steinsel,"€ 898,772 - € 1,490,516",Steinsel,https://www.immotop.lu/annonces/163897/152519/,FISCHBACH Realtors & Developers S.A.,"Appartement 3 chambres neuf, rez-de-chaussée, Heisdorf, Steinsel","€ 1,398,240","{'chambres/pièces': '3', 'superficie': '130\n m²', 'salle de bain': '1', 'étage': '2'}"
472,Appartements et Penthouses dans programme neuf à Steinsel,"€ 898,772 - € 1,490,516",Steinsel,https://www.immotop.lu/annonces/163897/152529/,FISCHBACH Realtors & Developers S.A.,"Appartement 3 chambres neuf, rez-de-chaussée, Heisdorf, Steinsel","€ 1,490,516","{'chambres/pièces': '3', 'superficie': '136\n m²', 'salle de bain': '1', 'étage': '3'}"
473,Appartements et Penthouses dans programme neuf à Steinsel,"€ 898,772 - € 1,490,516",Steinsel,https://www.immotop.lu/annonces/163897/152527/,FISCHBACH Realtors & Developers S.A.,"Appartement 3 chambres neuf, rez-de-chaussée, Heisdorf, Steinsel","€ 1,490,516","{'chambres/pièces': '3', 'superficie': '136\n m²', 'salle de bain': '1', 'étage': '3'}"
474,Appartements et Penthouses dans programme neuf à Steinsel,"€ 898,772 - € 1,490,516",Steinsel,https://www.immotop.lu/annonces/163897/152525/,FISCHBACH Realtors & Developers S.A.,"Penthouse neuf, 136 m², Heisdorf, Steinsel","€ 1,490,516","{'chambres/pièces': '3', 'superficie': '136\n m²', 'salle de bain': '1', 'étage': '3'}"
475,Appartements et Penthouses dans programme neuf à Steinsel,"€ 898,772 - € 1,490,516",Steinsel,https://www.immotop.lu/annonces/163897/66901/,FISCHBACH Realtors & Developers S.A.,"Appartement 3 chambres neuf, rez-de-chaussée, Heisdorf, Steinsel","€ 1,490,516","{'chambres/pièces': '3', 'superficie': '136\n m²', 'salle de bain': '1', 'étage': '3'}"
476,Maisons individuelles dans programme neuf à Niederanven,"€ 1,650,000",Niederanven,https://www.immotop.lu/annonces/157959/63787/,HOME INVEST Sàrl,"Maison individuelle 111, route de Treves, Senningen, Senningerberg, Niederanven","€ 1,650,000","{'chambres/pièces': '3', 'superficie': '145\n m²', 'salle de bain': '1'}"
477,Appartements dans programme neuf à Dudelange,"€ 580,000 - € 917,000",Dudelange,https://www.immotop.lu/annonces/158003/63871/,HOME INVEST Sàrl,"Appartement 1 chambre 97-99 route de Luxembourg, Dudelange, Dudelange","€ 580,000","{'chambre/pièce': '1', 'superficie': '50\n m²', 'étage': '1'}"
478,Appartements dans programme neuf à Dudelange,"€ 580,000 - € 917,000",Dudelange,https://www.immotop.lu/annonces/158003/63819/,HOME INVEST Sàrl,"Appartement 1 chambre 97-99 route de Luxembourg, Dudelange, Dudelange","€ 775,000","{'chambre/pièce': '1', 'superficie': '78\n m²', 'étage': '1'}"
479,Appartements dans programme neuf à Dudelange,"€ 580,000 - € 917,000",Dudelange,https://www.immotop.lu/annonces/158003/63845/,HOME INVEST Sàrl,"Appartement 2 chambres 97-99 route de Luxembourg, Dudelange, Dudelange","€ 917,000","{'chambres/pièces': '2', 'superficie': '103\n m²', 'étage': '2'}"
480,Duplex et Bureaux - cabinets dans programme neuf à Niederanven,"€ 1,149,000 - € 1,599,000",Niederanven,https://www.immotop.lu/annonces/166057/67969/,SAVILLS,Bureau - Cabinet en Vente,"€ 1,149,000","{'superficie': '127\n m²', 'étage': 'T'}"
481,Duplex et Bureaux - cabinets dans programme neuf à Niederanven,"€ 1,149,000 - € 1,599,000",Niederanven,https://www.immotop.lu/annonces/166057/104509/,SAVILLS,"Duplex 63-65 rue du Golf, Senningen, Senningerberg, Niederanven","€ 1,399,000","{'chambres/pièces': '4', 'superficie': '120\n m²'}"
482,Duplex et Bureaux - cabinets dans programme neuf à Niederanven,"€ 1,149,000 - € 1,599,000",Niederanven,https://www.immotop.lu/annonces/166057/104511/,SAVILLS,"Duplex 63-65 rue du Golf, Senningen, Senningerberg, Niederanven","€ 1,499,000","{'chambres/pièces': '4', 'superficie': '128\n m²'}"
483,Duplex et Bureaux - cabinets dans programme neuf à Niederanven,"€ 1,149,000 - € 1,599,000",Niederanven,https://www.immotop.lu/annonces/166057/104513/,SAVILLS,"Duplex 63-65 rue du Golf, Senningen, Senningerberg, Niederanven","€ 1,549,000","{'chambres/pièces': '4', 'superficie': '135\n m²'}"
484,Duplex et Bureaux - cabinets dans programme neuf à Niederanven,"€ 1,149,000 - € 1,599,000",Niederanven,https://www.immotop.lu/annonces/166057/67939/,SAVILLS,"Duplex 63-65 rue du Golf, Senningen, Senningerberg, Niederanven","€ 1,599,000","{'chambres/pièces': '4', 'superficie': '144\n m²'}"
485,Penthouses et Appartements dans programme neuf à Kopstal,"€ 944,141 - € 1,192,984",Kopstal,https://www.immotop.lu/annonces/354957/119635/,B IMMOBILIER,"Appartement 2 chambres Rue de Mersch, Kopstal, Kopstal","€ 944,141","{'chambres/pièces': '2', 'superficie': '98\n m²', 'salle de bain': '1', 'étage': '1'}"
486,Penthouses et Appartements dans programme neuf à Kopstal,"€ 944,141 - € 1,192,984",Kopstal,https://www.immotop.lu/annonces/354957/119649/,B IMMOBILIER,"Penthouse Rue de Mersch, Kopstal, Kopstal","€ 980,000","{'chambres/pièces': '2', 'superficie': '96\n m²', 'salle de bain': '1', 'étage': '2'}"
487,Penthouses et Appartements dans programme neuf à Kopstal,"€ 944,141 - € 1,192,984",Kopstal,https://www.immotop.lu/annonces/354957/119669/,B IMMOBILIER,"Penthouse Rue de Mersch, Kopstal, Kopstal","€ 1,136,297","{'chambres/pièces': '2', 'superficie': '107\n m²', 'salle de bain': '1', 'étage': '2'}"
488,Penthouses et Appartements dans programme neuf à Kopstal,"€ 944,141 - € 1,192,984",Kopstal,https://www.immotop.lu/annonces/354957/119685/,B IMMOBILIER,"Penthouse Rue de Mersch, Kopstal, Kopstal","€ 1,171,185","{'chambres/pièces': '2', 'superficie': '100\n m²', 'salle de bain': '1', 'étage': '2'}"
489,Penthouses et Appartements dans programme neuf à Kopstal,"€ 944,141 - € 1,192,984",Kopstal,https://www.immotop.lu/annonces/354957/119701/,B IMMOBILIER,"Penthouse Rue de Mersch, Kopstal, Kopstal","€ 1,192,984","{'chambres/pièces': '3', 'superficie': '118\n m²', 'salle de bain': '1', 'étage': '2'}"
490,Appartements et Appartements-studio dans programme neuf à Luxembourg,"€ 612,830 - € 2,269,816",Luxembourg,https://www.immotop.lu/annonces/354975/119657/,B IMMOBILIER,"Studio à vendre, Belair, Luxembourg","€ 612,830",{'superficie': '35\n m²'}
491,Appartements et Appartements-studio dans programme neuf à Luxembourg,"€ 612,830 - € 2,269,816",Luxembourg,https://www.immotop.lu/annonces/354975/119673/,B IMMOBILIER,"Studio à vendre, Belair, Luxembourg","€ 635,726",{'superficie': '38\n m²'}
492,Appartements et Appartements-studio dans programme neuf à Luxembourg,"€ 612,830 - € 2,269,816",Luxembourg,https://www.immotop.lu/annonces/354975/119687/,B IMMOBILIER,Bureau - Cabinet en Vente,"€ 663,459","{'superficie': '46\n m²', 'étage': 'T'}"
493,Appartements et Appartements-studio dans programme neuf à Luxembourg,"€ 612,830 - € 2,269,816",Luxembourg,https://www.immotop.lu/annonces/354975/119699/,B IMMOBILIER,"Studio à vendre, Belair, Luxembourg","€ 664,962",{'superficie': '40\n m²'}
494,Appartements et Appartements-studio dans programme neuf à Luxembourg,"€ 612,830 - € 2,269,816",Luxembourg,https://www.immotop.lu/annonces/354975/119711/,B IMMOBILIER,"Studio à vendre, Belair, Luxembourg","€ 667,281",{'superficie': '40\n m²'}
495,Appartements et Appartements-studio dans programme neuf à Luxembourg,"€ 612,830 - € 2,269,816",Luxembourg,https://www.immotop.lu/annonces/354975/119721/,B IMMOBILIER,Bureau - Cabinet en Vente,"€ 721,910","{'superficie': '61\n m²', 'étage': 'T'}"
496,Appartements et Appartements-studio dans programme neuf à Luxembourg,"€ 612,830 - € 2,269,816",Luxembourg,https://www.immotop.lu/annonces/354975/119729/,B IMMOBILIER,Bureau - Cabinet en Vente,"€ 728,614","{'superficie': '60\n m²', 'étage': 'T'}"
497,Appartements et Appartements-studio dans programme neuf à Luxembourg,"€ 612,830 - € 2,269,816",Luxembourg,https://www.immotop.lu/annonces/354975/119735/,B IMMOBILIER,"Appartement 1 chambre neuf, rez-de-chaussée, Belair, Luxembourg","€ 813,650","{'chambre/pièce': '1', 'superficie': '53\n m²', 'étage': '1'}"
498,Appartements et Appartements-studio dans programme neuf à Luxembourg,"€ 612,830 - € 2,269,816",Luxembourg,https://www.immotop.lu/annonces/354975/119739/,B IMMOBILIER,"Appartement 1 chambre neuf, rez-de-chaussée, Belair, Luxembourg","€ 822,934","{'chambre/pièce': '1', 'superficie': '53\n m²', 'étage': '1'}"
499,Appartements et Appartements-studio dans programme neuf à Luxembourg,"€ 612,830 - € 2,269,816",Luxembourg,https://www.immotop.lu/annonces/354975/119743/,B IMMOBILIER,"Appartement 1 chambre neuf, rez-de-chaussée, Belair, Luxembourg","€ 844,288","{'chambre/pièce': '1', 'superficie': '55\n m²', 'étage': '2'}"
500,Appartements et Appartements-studio dans programme neuf à Luxembourg,"€ 612,830 - € 2,269,816",Luxembourg,https://www.immotop.lu/annonces/354975/119745/,B IMMOBILIER,"Appartement 1 chambre neuf, rez-de-chaussée, Belair, Luxembourg","€ 920,639","{'chambre/pièce': '1', 'superficie': '66\n m²', 'étage': 'T'}"
501,Appartements et Appartements-studio dans programme neuf à Luxembourg,"€ 612,830 - € 2,269,816",Luxembourg,https://www.immotop.lu/annonces/354975/119747/,B IMMOBILIER,"Appartement 1 chambre neuf, rez-de-chaussée, Belair, Luxembourg","€ 928,922","{'chambre/pièce': '1', 'superficie': '52\n m²', 'étage': '3'}"
502,Appartements et Appartements-studio dans programme neuf à Luxembourg,"€ 612,830 - € 2,269,816",Luxembourg,https://www.immotop.lu/annonces/354975/119749/,B IMMOBILIER,"Appartement 2 chambres neuf, rez-de-chaussée, Belair, Luxembourg","€ 967,927","{'chambres/pièces': '2', 'superficie': '68\n m²', 'étage': '1'}"
503,Appartements et Appartements-studio dans programme neuf à Luxembourg,"€ 612,830 - € 2,269,816",Luxembourg,https://www.immotop.lu/annonces/354975/119751/,B IMMOBILIER,"Appartement 2 chambres neuf, rez-de-chaussée, Belair, Luxembourg","€ 1,425,788","{'chambres/pièces': '2', 'superficie': '96\n m²', 'salle de bain': '1', 'étage': '4'}"
504,Appartements et Appartements-studio dans programme neuf à Luxembourg,"€ 612,830 - € 2,269,816",Luxembourg,https://www.immotop.lu/annonces/354975/119753/,B IMMOBILIER,"Appartement 3 chambres neuf, rez-de-chaussée, Belair, Luxembourg","€ 2,269,816","{'chambres/pièces': '3', 'superficie': '131\n m²', 'salle de bain': '1', 'étage': '5'}"
505,Appartements dans programme neuf à Käerjeng,"€ 622,406 - € 1,167,200",Käerjeng,https://www.immotop.lu/annonces/355241/119861/,B IMMOBILIER,"Appartement 1 chambre neuf, rez-de-chaussée, Hautcharage, Käerjeng","€ 622,406","{'chambre/pièce': '1', 'superficie': '58\n m²', 'salle de bain': '1', 'étage': '1'}"
506,Appartements dans programme neuf à Käerjeng,"€ 622,406 - € 1,167,200",Käerjeng,https://www.immotop.lu/annonces/355241/119863/,B IMMOBILIER,"Appartement 2 chambres neuf, rez-de-chaussée, Hautcharage, Käerjeng","€ 842,976","{'chambres/pièces': '2', 'superficie': '84\n m²', 'salle de bain': '1', 'étage': '1'}"
507,Appartements dans programme neuf à Käerjeng,"€ 622,406 - € 1,167,200",Käerjeng,https://www.immotop.lu/annonces/355241/119865/,B IMMOBILIER,"Appartement 2 chambres neuf, rez-de-chaussée, Hautcharage, Käerjeng","€ 851,070","{'chambres/pièces': '2', 'superficie': '70\n m²', 'étage': '2'}"
508,Appartements dans programme neuf à Käerjeng,"€ 622,406 - € 1,167,200",Käerjeng,https://www.immotop.lu/annonces/355241/119869/,B IMMOBILIER,"Appartement 2 chambres neuf, rez-de-chaussée, Hautcharage, Käerjeng","€ 908,805","{'chambres/pièces': '2', 'superficie': '86\n m²', 'étage': '1'}"
509,Appartements dans programme neuf à Käerjeng,"€ 622,406 - € 1,167,200",Käerjeng,https://www.immotop.lu/annonces/355241/119871/,B IMMOBILIER,"Appartement 2 chambres neuf, rez-de-chaussée, Hautcharage, Käerjeng","€ 914,487","{'chambres/pièces': '2', 'superficie': '86\n m²', 'salle de bain': '1', 'étage': '1'}"
510,Appartements dans programme neuf à Käerjeng,"€ 622,406 - € 1,167,200",Käerjeng,https://www.immotop.lu/annonces/355241/119873/,B IMMOBILIER,"Appartement 2 chambres neuf, rez-de-chaussée, Hautcharage, Käerjeng","€ 935,010","{'chambres/pièces': '2', 'superficie': '84\n m²', 'salle de bain': '1', 'étage': 'T'}"
511,Appartements dans programme neuf à Käerjeng,"€ 622,406 - € 1,167,200",Käerjeng,https://www.immotop.lu/annonces/355241/119875/,B IMMOBILIER,"Appartement 2 chambres neuf, rez-de-chaussée, Hautcharage, Käerjeng","€ 957,829","{'chambres/pièces': '2', 'superficie': '84\n m²', 'salle de bain': '1', 'étage': 'T'}"
512,Appartements dans programme neuf à Käerjeng,"€ 622,406 - € 1,167,200",Käerjeng,https://www.immotop.lu/annonces/355241/119877/,B IMMOBILIER,"Appartement 2 chambres neuf, rez-de-chaussée, Hautcharage, Käerjeng","€ 1,026,459","{'chambres/pièces': '2', 'superficie': '86\n m²', 'salle de bain': '1', 'étage': '2'}"
513,Appartements dans programme neuf à Käerjeng,"€ 622,406 - € 1,167,200",Käerjeng,https://www.immotop.lu/annonces/355241/119879/,B IMMOBILIER,"Appartement 3 chambres neuf, rez-de-chaussée, Hautcharage, Käerjeng","€ 1,126,134","{'chambres/pièces': '3', 'superficie': '104\n m²', 'salle de bain': '1', 'étage': 'T'}"
514,Appartements dans programme neuf à Käerjeng,"€ 622,406 - € 1,167,200",Käerjeng,https://www.immotop.lu/annonces/355241/119881/,B IMMOBILIER,"Appartement 2 chambres neuf, rez-de-chaussée, Hautcharage, Käerjeng","€ 1,167,200","{'chambres/pièces': '2', 'superficie': '91\n m²', 'salle de bain': '1', 'étage': '2'}"
515,Appartements et Appartements-studio dans programme neuf à Luxembourg,"€ 610,564 - € 2,877,222",Luxembourg,https://www.immotop.lu/annonces/151093/60405/,Hektar,"Appartement neuf, rez-de-chaussée, Belair, Luxembourg","€ 610,564","{'superficie': '41\n m²', 'salle de bain': '1', 'étage': '1'}"
