,property,price_range,location,property_link,agency,unit,unit_price,unit_info
190,Appartements et Appartements-studio dans programme neuf à Luxembourg,"€ 612,830 - € 2,269,816",Luxembourg,https://www.immotop.lu/annonces/415985/137181/,Calteux S.àr.l. Société Immobilière,"Appartement 2 chambres neuf, rez-de-chaussée, Belair, Luxembourg","€ 967,927","{'chambres/pièces': '2', 'superficie': '68\n m²', 'salle de bain': '1', 'étage': '1'}"
191,Appartements et Appartements-studio dans programme neuf à Luxembourg,"€ 612,830 - € 2,269,816",Luxembourg,https://www.immotop.lu/annonces/415985/137183/,Calteux S.àr.l. Société Immobilière,"Appartement 2 chambres neuf, rez-de-chaussée, Belair, Luxembourg","€ 1,425,788","{'chambres/pièces': '2', 'superficie': '96\n m²', 'salle de bain': '1', 'étage': '4'}"
192,Appartements et Appartements-studio dans programme neuf à Luxembourg,"€ 612,830 - € 2,269,816",Luxembourg,https://www.immotop.lu/annonces/415985/137185/,Calteux S.àr.l. Société Immobilière,"Penthouse neuf, 131 m², Belair, Luxembourg","€ 2,269,816","{'chambres/pièces': '3', 'superficie': '131\n m²', 'salles de bain': '2', 'étage': '5'}"
193,Penthouses et Appartements dans programme neuf à Käerjeng,"€ 624,800 - € 1,170,415",Käerjeng,https://www.immotop.lu/annonces/407295/134751/,Calteux S.àr.l. Société Immobilière,"Appartement 1 chambre neuf, rez-de-chaussée, Hautcharage, Käerjeng","€ 624,800","{'chambre/pièce': '1', 'superficie': '58\n m²', 'salle de bain': '1', 'étage': '1'}"
194,Penthouses et Appartements dans programme neuf à Käerjeng,"€ 624,800 - € 1,170,415",Käerjeng,https://www.immotop.lu/annonces/407295/134753/,Calteux S.àr.l. Société Immobilière,"Appartement 2 chambres neuf, rez-de-chaussée, Hautcharage, Käerjeng","€ 844,596","{'chambres/pièces': '2', 'superficie': '84\n m²', 'salle de bain': '1', 'étage': '1'}"
195,Penthouses et Appartements dans programme neuf à Käerjeng,"€ 624,800 - € 1,170,415",Käerjeng,https://www.immotop.lu/annonces/407295/134755/,Calteux S.àr.l. Société Immobilière,"Penthouse neuf, 70 m², Hautcharage, Käerjeng","€ 852,630","{'chambres/pièces': '2', 'superficie': '70\n m²', 'salle de bain': '1', 'étage': '2'}"
196,Penthouses et Appartements dans programme neuf à Käerjeng,"€ 624,800 - € 1,170,415",Käerjeng,https://www.immotop.lu/annonces/407295/134759/,Calteux S.àr.l. Société Immobilière,"Appartement 2 chambres neuf, rez-de-chaussée, Hautcharage, Käerjeng","€ 910,209","{'chambres/pièces': '2', 'superficie': '86\n m²', 'salle de bain': '1', 'étage': '1'}"
197,Penthouses et Appartements dans programme neuf à Käerjeng,"€ 624,800 - € 1,170,415",Käerjeng,https://www.immotop.lu/annonces/407295/134761/,Calteux S.àr.l. Société Immobilière,"Appartement 2 chambres neuf, rez-de-chaussée, Hautcharage, Käerjeng","€ 915,891","{'chambres/pièces': '2', 'superficie': '86\n m²', 'salle de bain': '1', 'étage': '1'}"
198,Penthouses et Appartements dans programme neuf à Käerjeng,"€ 624,800 - € 1,170,415",Käerjeng,https://www.immotop.lu/annonces/407295/134763/,Calteux S.àr.l. Société Immobilière,"Appartement 2 chambres neuf, rez-de-chaussée, Hautcharage, Käerjeng","€ 936,952","{'chambres/pièces': '2', 'superficie': '85\n m²', 'salle de bain': '1', 'étage': 'T'}"
199,Penthouses et Appartements dans programme neuf à Käerjeng,"€ 624,800 - € 1,170,415",Käerjeng,https://www.immotop.lu/annonces/407295/134765/,Calteux S.àr.l. Société Immobilière,"Appartement 2 chambres neuf, rez-de-chaussée, Hautcharage, Käerjeng","€ 957,685","{'chambres/pièces': '2', 'superficie': '84\n m²', 'salle de bain': '1', 'étage': 'T'}"
200,Penthouses et Appartements dans programme neuf à Käerjeng,"€ 624,800 - € 1,170,415",Käerjeng,https://www.immotop.lu/annonces/407295/134767/,Calteux S.àr.l. Société Immobilière,"Penthouse neuf, 86 m², Hautcharage, Käerjeng","€ 1,026,779","{'chambres/pièces': '2', 'superficie': '86\n m²', 'salles de bain': '2', 'étage': '2'}"
201,Penthouses et Appartements dans programme neuf à Käerjeng,"€ 624,800 - € 1,170,415",Käerjeng,https://www.immotop.lu/annonces/407295/134769/,Calteux S.àr.l. Société Immobilière,"Appartement 3 chambres neuf, rez-de-chaussée, Hautcharage, Käerjeng","€ 1,129,498","{'chambres/pièces': '3', 'superficie': '104\n m²', 'salle de bain': '1', 'étage': 'T'}"
202,Penthouses et Appartements dans programme neuf à Käerjeng,"€ 624,800 - € 1,170,415",Käerjeng,https://www.immotop.lu/annonces/407295/134771/,Calteux S.àr.l. Société Immobilière,"Penthouse neuf, 91 m², Hautcharage, Käerjeng","€ 1,170,415","{'chambres/pièces': '2', 'superficie': '91\n m²', 'salles de bain': '2', 'étage': '2'}"
203,Appartements dans programme neuf à Mamer,"€ 1,046,990 - € 1,233,917",Mamer,https://www.immotop.lu/annonces/155071/135609/,FISCHBACH Realtors & Developers S.A.,"Appartement 2 chambres neuf, rez-de-chaussée, Mamer, Mamer","€ 1,046,990","{'chambres/pièces': '2', 'superficie': '87\n m²', 'salle de bain': '1', 'étage': '1'}"
204,Appartements dans programme neuf à Mamer,"€ 1,046,990 - € 1,233,917",Mamer,https://www.immotop.lu/annonces/155071/142517/,FISCHBACH Realtors & Developers S.A.,"Appartement 2 chambres neuf, rez-de-chaussée, Mamer, Mamer","€ 1,046,990","{'chambres/pièces': '2', 'superficie': '87\n m²', 'salle de bain': '1', 'étage': '1'}"
205,Appartements dans programme neuf à Mamer,"€ 1,046,990 - € 1,233,917",Mamer,https://www.immotop.lu/annonces/155071/117533/,FISCHBACH Realtors & Developers S.A.,"Appartement 2 chambres neuf, rez-de-chaussée, Mamer, Mamer","€ 1,046,990","{'chambres/pièces': '2', 'superficie': '87\n m²', 'salle de bain': '1', 'étage': '1'}"
206,Appartements dans programme neuf à Mamer,"€ 1,046,990 - € 1,233,917",Mamer,https://www.immotop.lu/annonces/155071/114491/,FISCHBACH Realtors & Developers S.A.,"Appartement 2 chambres neuf, rez-de-chaussée, Mamer, Mamer","€ 1,046,990","{'chambres/pièces': '2', 'superficie': '87\n m²', 'salle de bain': '1', 'étage': '1'}"
207,Appartements dans programme neuf à Mamer,"€ 1,046,990 - € 1,233,917",Mamer,https://www.immotop.lu/annonces/155071/135615/,FISCHBACH Realtors & Developers S.A.,"Appartement 2 chambres neuf, rez-de-chaussée, Mamer, Mamer","€ 1,100,730","{'chambres/pièces': '2', 'superficie': '87\n m²', 'salle de bain': '1', 'étage': 'T'}"
208,Appartements dans programme neuf à Mamer,"€ 1,046,990 - € 1,233,917",Mamer,https://www.immotop.lu/annonces/155071/142519/,FISCHBACH Realtors & Developers S.A.,"Appartement 2 chambres neuf, rez-de-chaussée, Mamer, Mamer","€ 1,134,230","{'chambres/pièces': '2', 'superficie': '88\n m²', 'salle de bain': '1', 'étage': 'T'}"
209,Appartements dans programme neuf à Mamer,"€ 1,046,990 - € 1,233,917",Mamer,https://www.immotop.lu/annonces/155071/135627/,FISCHBACH Realtors & Developers S.A.,"Appartement 2 chambres neuf, rez-de-chaussée, Mamer, Mamer","€ 1,134,230","{'chambres/pièces': '2', 'superficie': '88\n m²', 'salle de bain': '1', 'étage': 'T'}"
210,Appartements dans programme neuf à Mamer,"€ 1,046,990 - € 1,233,917",Mamer,https://www.immotop.lu/annonces/155071/117555/,FISCHBACH Realtors & Developers S.A.,"Appartement 2 chambres neuf, rez-de-chaussée, Mamer, Mamer","€ 1,134,230","{'chambres/pièces': '2', 'superficie': '88\n m²', 'salle de bain': '1', 'étage': 'T'}"
211,Appartements dans programme neuf à Mamer,"€ 1,046,990 - € 1,233,917",Mamer,https://www.immotop.lu/annonces/155071/114515/,FISCHBACH Realtors & Developers S.A.,"Appartement 2 chambres neuf, rez-de-chaussée, Mamer, Mamer","€ 1,134,230","{'chambres/pièces': '2', 'superficie': '88\n m²', 'salle de bain': '1', 'étage': 'T'}"
212,Appartements dans programme neuf à Mamer,"€ 1,046,990 - € 1,233,917",Mamer,https://www.immotop.lu/annonces/155071/145507/,FISCHBACH Realtors & Developers S.A.,"Appartement 2 chambres neuf, rez-de-chaussée, Mamer, Mamer","€ 1,233,917","{'chambres/pièces': '2', 'superficie': '94\n m²', 'salle de bain': '1', 'étage': 'T'}"
213,Appartements dans programme neuf à Mamer,"€ 1,046,990 - € 1,233,917",Mamer,https://www.immotop.lu/annonces/155071/142523/,FISCHBACH Realtors & Developers S.A.,"Appartement 2 chambres neuf, rez-de-chaussée, Mamer, Mamer","€ 1,233,917","{'chambres/pièces': '2', 'superficie': '94\n m²', 'salle de bain': '1', 'étage': 'T'}"
214,Appartements dans programme neuf à Mamer,"€ 1,046,990 - € 1,233,917",Mamer,https://www.immotop.lu/annonces/155071/142521/,FISCHBACH Realtors & Developers S.A.,"Appartement 2 chambres neuf, rez-de-chaussée, Mamer, Mamer","€ 1,233,917","{'chambres/pièces': '2', 'superficie': '94\n m²', 'salle de bain': '1', 'étage': 'T'}"
215,Appartements dans programme neuf à Mamer,"€ 1,046,990 - € 1,233,917",Mamer,https://www.immotop.lu/annonces/155071/117559/,FISCHBACH Realtors & Developers S.A.,"Appartement 2 chambres neuf, rez-de-chaussée, Mamer, Mamer","€ 1,233,917","{'chambres/pièces': '2', 'superficie': '94\n m²', 'salle de bain': '1', 'étage': 'T'}"
216,Bureaux - cabinets et Appartements dans programme neuf à Bertrange,"€ 536,689 - € 2,016,771",Bertrange,https://www.immotop.lu/annonces/159233/142671/,FISCHBACH Realtors & Developers S.A.,Bureau - Cabinet en Vente,"€ 536,689","{'superficie': '38\n m²', 'étage': 'T'}"
217,Bureaux - cabinets et Appartements dans programme neuf à Bertrange,"€ 536,689 - € 2,016,771",Bertrange,https://www.immotop.lu/annonces/159233/135483/,FISCHBACH Realtors & Developers S.A.,Bureau - Cabinet en Vente,"€ 536,689","{'superficie': '38\n m²', 'étage': 'T'}"
218,Bureaux - cabinets et Appartements dans programme neuf à Bertrange,"€ 536,689 - € 2,016,771",Bertrange,https://www.immotop.lu/annonces/159233/69255/,FISCHBACH Realtors & Developers S.A.,Bureau - Cabinet en Vente,"€ 536,689","{'superficie': '38\n m²', 'étage': 'T'}"
219,Bureaux - cabinets et Appartements dans programme neuf à Bertrange,"€ 536,689 - € 2,016,771",Bertrange,https://www.immotop.lu/annonces/159233/145431/,FISCHBACH Realtors & Developers S.A.,Bureau - Cabinet en Vente,"€ 536,689","{'superficie': '38\n m²', 'étage': 'T'}"
220,Bureaux - cabinets et Appartements dans programme neuf à Bertrange,"€ 536,689 - € 2,016,771",Bertrange,https://www.immotop.lu/annonces/159233/142675/,FISCHBACH Realtors & Developers S.A.,Bureau - Cabinet en Vente,"€ 589,479","{'superficie': '34\n m²', 'étage': 'T'}"
221,Bureaux - cabinets et Appartements dans programme neuf à Bertrange,"€ 536,689 - € 2,016,771",Bertrange,https://www.immotop.lu/annonces/159233/135485/,FISCHBACH Realtors & Developers S.A.,Bureau - Cabinet en Vente,"€ 589,479","{'superficie': '34\n m²', 'étage': 'T'}"
222,Bureaux - cabinets et Appartements dans programme neuf à Bertrange,"€ 536,689 - € 2,016,771",Bertrange,https://www.immotop.lu/annonces/159233/114187/,FISCHBACH Realtors & Developers S.A.,Bureau - Cabinet en Vente,"€ 589,479","{'superficie': '34\n m²', 'étage': 'T'}"
223,Bureaux - cabinets et Appartements dans programme neuf à Bertrange,"€ 536,689 - € 2,016,771",Bertrange,https://www.immotop.lu/annonces/159233/64559/,FISCHBACH Realtors & Developers S.A.,Bureau - Cabinet en Vente,"€ 589,479","{'superficie': '34\n m²', 'étage': 'T'}"
224,Bureaux - cabinets et Appartements dans programme neuf à Bertrange,"€ 536,689 - € 2,016,771",Bertrange,https://www.immotop.lu/annonces/159233/142673/,FISCHBACH Realtors & Developers S.A.,Bureau - Cabinet en Vente,"€ 589,479","{'superficie': '34\n m²', 'étage': 'T'}"
225,Bureaux - cabinets et Appartements dans programme neuf à Bertrange,"€ 536,689 - € 2,016,771",Bertrange,https://www.immotop.lu/annonces/159233/135487/,FISCHBACH Realtors & Developers S.A.,Bureau - Cabinet en Vente,"€ 827,437","{'superficie': '58\n m²', 'étage': 'T'}"
226,Bureaux - cabinets et Appartements dans programme neuf à Bertrange,"€ 536,689 - € 2,016,771",Bertrange,https://www.immotop.lu/annonces/159233/114195/,FISCHBACH Realtors & Developers S.A.,Bureau - Cabinet en Vente,"€ 827,437","{'superficie': '58\n m²', 'étage': 'T'}"
227,Bureaux - cabinets et Appartements dans programme neuf à Bertrange,"€ 536,689 - € 2,016,771",Bertrange,https://www.immotop.lu/annonces/159233/64541/,FISCHBACH Realtors & Developers S.A.,Bureau - Cabinet en Vente,"€ 827,437","{'superficie': '58\n m²', 'étage': 'T'}"
228,Bureaux - cabinets et Appartements dans programme neuf à Bertrange,"€ 536,689 - € 2,016,771",Bertrange,https://www.immotop.lu/annonces/159233/142677/,FISCHBACH Realtors & Developers S.A.,Bureau - Cabinet en Vente,"€ 827,437","{'superficie': '58\n m²', 'étage': 'T'}"
229,Bureaux - cabinets et Appartements dans programme neuf à Bertrange,"€ 536,689 - € 2,016,771",Bertrange,https://www.immotop.lu/annonces/159233/135489/,FISCHBACH Realtors & Developers S.A.,"Appartement 1 chambre neuf, rez-de-chaussée, Bertrange, Bertrange","€ 891,435","{'chambre/pièce': '1', 'superficie': '73\n m²', 'salle de bain': '1', 'étage': '1'}"
230,Bureaux - cabinets et Appartements dans programme neuf à Bertrange,"€ 536,689 - € 2,016,771",Bertrange,https://www.immotop.lu/annonces/159233/145433/,FISCHBACH Realtors & Developers S.A.,"Appartement 1 chambre neuf, rez-de-chaussée, Bertrange, Bertrange","€ 891,435","{'chambre/pièce': '1', 'superficie': '61\n m²', 'salle de bain': '1', 'étage': '1'}"
231,Bureaux - cabinets et Appartements dans programme neuf à Bertrange,"€ 536,689 - € 2,016,771",Bertrange,https://www.immotop.lu/annonces/159233/142679/,FISCHBACH Realtors & Developers S.A.,"Appartement 1 chambre neuf, rez-de-chaussée, Bertrange, Bertrange","€ 891,435","{'chambre/pièce': '1', 'superficie': '73\n m²', 'salle de bain': '1', 'étage': '1'}"
232,Bureaux - cabinets et Appartements dans programme neuf à Bertrange,"€ 536,689 - € 2,016,771",Bertrange,https://www.immotop.lu/annonces/159233/64493/,FISCHBACH Realtors & Developers S.A.,"Appartement 1 chambre neuf, rez-de-chaussée, Bertrange, Bertrange","€ 891,435","{'chambre/pièce': '1', 'superficie': '61\n m²', 'salle de bain': '1', 'étage': '1'}"
233,Bureaux - cabinets et Appartements dans programme neuf à Bertrange,"€ 536,689 - € 2,016,771",Bertrange,https://www.immotop.lu/annonces/159233/64501/,FISCHBACH Realtors & Developers S.A.,"Appartement 2 chambres neuf, rez-de-chaussée, Bertrange, Bertrange","€ 1,192,269","{'chambres/pièces': '2', 'superficie': '90\n m²', 'salle de bain': '1', 'étage': 'T'}"
234,Bureaux - cabinets et Appartements dans programme neuf à Bertrange,"€ 536,689 - € 2,016,771",Bertrange,https://www.immotop.lu/annonces/159233/145435/,FISCHBACH Realtors & Developers S.A.,"Appartement 2 chambres neuf, rez-de-chaussée, Bertrange, Bertrange","€ 1,192,269","{'chambres/pièces': '2', 'superficie': '90\n m²', 'salle de bain': '1', 'étage': 'T'}"
235,Bureaux - cabinets et Appartements dans programme neuf à Bertrange,"€ 536,689 - € 2,016,771",Bertrange,https://www.immotop.lu/annonces/159233/135491/,FISCHBACH Realtors & Developers S.A.,"Appartement 2 chambres neuf, rez-de-chaussée, Bertrange, Bertrange","€ 1,192,269","{'chambres/pièces': '2', 'superficie': '100\n m²', 'salle de bain': '1', 'étage': 'T'}"
236,Bureaux - cabinets et Appartements dans programme neuf à Bertrange,"€ 536,689 - € 2,016,771",Bertrange,https://www.immotop.lu/annonces/159233/142681/,FISCHBACH Realtors & Developers S.A.,"Appartement 3 chambres neuf, rez-de-chaussée, Bertrange, Bertrange","€ 1,798,260","{'chambres/pièces': '3', 'superficie': '123\n m²', 'salle de bain': '1', 'étage': '3'}"
237,Bureaux - cabinets et Appartements dans programme neuf à Bertrange,"€ 536,689 - € 2,016,771",Bertrange,https://www.immotop.lu/annonces/159233/114207/,FISCHBACH Realtors & Developers S.A.,"Appartement 3 chambres neuf, rez-de-chaussée, Bertrange, Bertrange","€ 1,798,260","{'chambres/pièces': '3', 'superficie': '123\n m²', 'salle de bain': '1', 'étage': '3'}"
238,Bureaux - cabinets et Appartements dans programme neuf à Bertrange,"€ 536,689 - € 2,016,771",Bertrange,https://www.immotop.lu/annonces/159233/135493/,FISCHBACH Realtors & Developers S.A.,"Appartement 3 chambres neuf, rez-de-chaussée, Bertrange, Bertrange","€ 1,798,260","{'chambres/pièces': '3', 'superficie': '123\n m²', 'salle de bain': '1', 'étage': '3'}"
239,Bureaux - cabinets et Appartements dans programme neuf à Bertrange,"€ 536,689 - € 2,016,771",Bertrange,https://www.immotop.lu/annonces/159233/135589/,FISCHBACH Realtors & Developers S.A.,"Appartement 3 chambres neuf, rez-de-chaussée, Bertrange, Bertrange","€ 1,798,260","{'chambres/pièces': '3', 'superficie': '123\n m²', 'salle de bain': '1', 'étage': '3'}"
240,Bureaux - cabinets et Appartements dans programme neuf à Bertrange,"€ 536,689 - € 2,016,771",Bertrange,https://www.immotop.lu/annonces/159233/64585/,FISCHBACH Realtors & Developers S.A.,"Appartement 3 chambres neuf, rez-de-chaussée, Bertrange, Bertrange","€ 2,016,771","{'chambres/pièces': '3', 'superficie': '137\n m²', 'salle de bain': '1', 'étage': '3'}"
241,Bureaux - cabinets et Appartements dans programme neuf à Bertrange,"€ 536,689 - € 2,016,771",Bertrange,https://www.immotop.lu/annonces/159233/142683/,FISCHBACH Realtors & Developers S.A.,"Appartement 3 chambres neuf, rez-de-chaussée, Bertrange, Bertrange","€ 2,016,771","{'chambres/pièces': '3', 'superficie': '137\n m²', 'salle de bain': '1', 'étage': '3'}"
242,Bureaux - cabinets et Appartements dans programme neuf à Bertrange,"€ 536,689 - € 2,016,771",Bertrange,https://www.immotop.lu/annonces/159233/114213/,FISCHBACH Realtors & Developers S.A.,"Appartement 3 chambres neuf, rez-de-chaussée, Bertrange, Bertrange","€ 2,016,771","{'chambres/pièces': '3', 'superficie': '137\n m²', 'salle de bain': '1', 'étage': '3'}"
243,Bureaux - cabinets et Appartements dans programme neuf à Bertrange,"€ 536,689 - € 2,016,771",Bertrange,https://www.immotop.lu/annonces/159233/135495/,FISCHBACH Realtors & Developers S.A.,"Appartement 3 chambres neuf, rez-de-chaussée, Bertrange, Bertrange","€ 2,016,771","{'chambres/pièces': '3', 'superficie': '137\n m²', 'salle de bain': '1', 'étage': '3'}"
244,Appartements et Bureaux - cabinets dans programme neuf à Luxembourg,"€ 612,830 - € 2,269,816",Luxembourg,https://www.immotop.lu/annonces/148785/145545/,FISCHBACH Realtors & Developers S.A.,"Studio à vendre, Belair, Luxembourg","€ 612,830",{'superficie': '35\n m²'}
245,Appartements et Bureaux - cabinets dans programme neuf à Luxembourg,"€ 612,830 - € 2,269,816",Luxembourg,https://www.immotop.lu/annonces/148785/59503/,FISCHBACH Realtors & Developers S.A.,"Studio à vendre, Belair, Luxembourg","€ 612,830",{'superficie': '35\n m²'}
246,Appartements et Bureaux - cabinets dans programme neuf à Luxembourg,"€ 612,830 - € 2,269,816",Luxembourg,https://www.immotop.lu/annonces/148785/59453/,FISCHBACH Realtors & Developers S.A.,"Studio à vendre, Belair, Luxembourg","€ 635,726","{'chambre/pièce': '1', 'superficie': '38\n m²'}"
247,Appartements et Bureaux - cabinets dans programme neuf à Luxembourg,"€ 612,830 - € 2,269,816",Luxembourg,https://www.immotop.lu/annonces/148785/59379/,FISCHBACH Realtors & Developers S.A.,Bureau - Cabinet en Vente,"€ 663,459","{'superficie': '47\n m²', 'étage': 'T'}"
248,Appartements et Bureaux - cabinets dans programme neuf à Luxembourg,"€ 612,830 - € 2,269,816",Luxembourg,https://www.immotop.lu/annonces/148785/145547/,FISCHBACH Realtors & Developers S.A.,Bureau - Cabinet en Vente,"€ 663,459","{'superficie': '47\n m²', 'étage': 'T'}"
249,Appartements et Bureaux - cabinets dans programme neuf à Luxembourg,"€ 612,830 - € 2,269,816",Luxembourg,https://www.immotop.lu/annonces/148785/145549/,FISCHBACH Realtors & Developers S.A.,"Studio à vendre, Belair, Luxembourg","€ 664,962",{'superficie': '40\n m²'}
250,Appartements et Bureaux - cabinets dans programme neuf à Luxembourg,"€ 612,830 - € 2,269,816",Luxembourg,https://www.immotop.lu/annonces/148785/59409/,FISCHBACH Realtors & Developers S.A.,"Studio à vendre, Belair, Luxembourg","€ 664,962",{'superficie': '40\n m²'}
251,Appartements et Bureaux - cabinets dans programme neuf à Luxembourg,"€ 612,830 - € 2,269,816",Luxembourg,https://www.immotop.lu/annonces/148785/145633/,FISCHBACH Realtors & Developers S.A.,"Studio à vendre, Belair, Luxembourg","€ 667,281",{'superficie': '40\n m²'}
252,Appartements et Bureaux - cabinets dans programme neuf à Luxembourg,"€ 612,830 - € 2,269,816",Luxembourg,https://www.immotop.lu/annonces/148785/59373/,FISCHBACH Realtors & Developers S.A.,Bureau - Cabinet en Vente,"€ 721,910","{'superficie': '61\n m²', 'étage': 'T'}"
253,Appartements et Bureaux - cabinets dans programme neuf à Luxembourg,"€ 612,830 - € 2,269,816",Luxembourg,https://www.immotop.lu/annonces/148785/142299/,FISCHBACH Realtors & Developers S.A.,Bureau - Cabinet en Vente,"€ 728,614","{'superficie': '61\n m²', 'étage': 'T'}"
254,Appartements et Bureaux - cabinets dans programme neuf à Luxembourg,"€ 612,830 - € 2,269,816",Luxembourg,https://www.immotop.lu/annonces/148785/59525/,FISCHBACH Realtors & Developers S.A.,Bureau - Cabinet en Vente,"€ 728,614","{'superficie': '61\n m²', 'étage': 'T'}"
255,Appartements et Bureaux - cabinets dans programme neuf à Luxembourg,"€ 612,830 - € 2,269,816",Luxembourg,https://www.immotop.lu/annonces/148785/145551/,FISCHBACH Realtors & Developers S.A.,Bureau - Cabinet en Vente,"€ 728,614","{'superficie': '61\n m²', 'étage': 'T'}"
256,Appartements et Bureaux - cabinets dans programme neuf à Luxembourg,"€ 612,830 - € 2,269,816",Luxembourg,https://www.immotop.lu/annonces/148785/145553/,FISCHBACH Realtors & Developers S.A.,"Appartement 1 chambre neuf, rez-de-chaussée, Belair, Luxembourg","€ 813,650","{'chambre/pièce': '1', 'superficie': '53\n m²', 'étage': '1'}"
257,Appartements et Bureaux - cabinets dans programme neuf à Luxembourg,"€ 612,830 - € 2,269,816",Luxembourg,https://www.immotop.lu/annonces/148785/59427/,FISCHBACH Realtors & Developers S.A.,"Appartement 1 chambre neuf, rez-de-chaussée, Belair, Luxembourg","€ 813,650","{'chambre/pièce': '1', 'superficie': '53\n m²', 'étage': '1'}"
258,Appartements et Bureaux - cabinets dans programme neuf à Luxembourg,"€ 612,830 - € 2,269,816",Luxembourg,https://www.immotop.lu/annonces/148785/59441/,FISCHBACH Realtors & Developers S.A.,"Appartement 1 chambre neuf, rez-de-chaussée, Belair, Luxembourg","€ 822,934","{'chambre/pièce': '1', 'superficie': '53\n m²', 'étage': '1'}"
259,Appartements et Bureaux - cabinets dans programme neuf à Luxembourg,"€ 612,830 - € 2,269,816",Luxembourg,https://www.immotop.lu/annonces/148785/145555/,FISCHBACH Realtors & Developers S.A.,"Appartement 1 chambre neuf, rez-de-chaussée, Belair, Luxembourg","€ 822,934","{'chambre/pièce': '1', 'superficie': '53\n m²', 'étage': '1'}"
260,Appartements et Bureaux - cabinets dans programme neuf à Luxembourg,"€ 612,830 - € 2,269,816",Luxembourg,https://www.immotop.lu/annonces/148785/145635/,FISCHBACH Realtors & Developers S.A.,"Appartement 1 chambre neuf, rez-de-chaussée, Belair, Luxembourg","€ 838,587","{'chambre/pièce': '1', 'superficie': '57\n m²', 'étage': '1'}"
261,Appartements et Bureaux - cabinets dans programme neuf à Luxembourg,"€ 612,830 - € 2,269,816",Luxembourg,https://www.immotop.lu/annonces/148785/145557/,FISCHBACH Realtors & Developers S.A.,"Appartement 1 chambre neuf, rez-de-chaussée, Belair, Luxembourg","€ 844,288","{'chambre/pièce': '1', 'superficie': '55\n m²', 'étage': '2'}"
262,Appartements et Bureaux - cabinets dans programme neuf à Luxembourg,"€ 612,830 - € 2,269,816",Luxembourg,https://www.immotop.lu/annonces/148785/59463/,FISCHBACH Realtors & Developers S.A.,"Appartement 1 chambre neuf, rez-de-chaussée, Belair, Luxembourg","€ 844,288","{'chambre/pièce': '1', 'superficie': '55\n m²', 'étage': '2'}"
263,Appartements et Bureaux - cabinets dans programme neuf à Luxembourg,"€ 612,830 - € 2,269,816",Luxembourg,https://www.immotop.lu/annonces/148785/59387/,FISCHBACH Realtors & Developers S.A.,"Appartement 1 chambre neuf, rez-de-chaussée, Belair, Luxembourg","€ 920,639","{'chambre/pièce': '1', 'superficie': '66\n m²', 'étage': 'T'}"
264,Appartements et Bureaux - cabinets dans programme neuf à Luxembourg,"€ 612,830 - € 2,269,816",Luxembourg,https://www.immotop.lu/annonces/148785/145559/,FISCHBACH Realtors & Developers S.A.,"Appartement 1 chambre neuf, rez-de-chaussée, Belair, Luxembourg","€ 920,639","{'chambre/pièce': '1', 'superficie': '66\n m²', 'étage': 'T'}"
265,Appartements et Bureaux - cabinets dans programme neuf à Luxembourg,"€ 612,830 - € 2,269,816",Luxembourg,https://www.immotop.lu/annonces/148785/145561/,FISCHBACH Realtors & Developers S.A.,"Appartement 1 chambre neuf, rez-de-chaussée, Belair, Luxembourg","€ 928,922","{'chambre/pièce': '1', 'superficie': '52\n m²', 'étage': '3'}"
266,Appartements et Bureaux - cabinets dans programme neuf à Luxembourg,"€ 612,830 - € 2,269,816",Luxembourg,https://www.immotop.lu/annonces/148785/59491/,FISCHBACH Realtors & Developers S.A.,"Appartement 1 chambre neuf, rez-de-chaussée, Belair, Luxembourg","€ 928,922","{'chambre/pièce': '1', 'superficie': '52\n m²', 'étage': '3'}"
267,Appartements et Bureaux - cabinets dans programme neuf à Luxembourg,"€ 612,830 - € 2,269,816",Luxembourg,https://www.immotop.lu/annonces/148785/145563/,FISCHBACH Realtors & Developers S.A.,"Appartement 2 chambres neuf, rez-de-chaussée, Belair, Luxembourg","€ 967,927","{'chambres/pièces': '2', 'superficie': '68\n m²', 'étage': '1'}"
268,Appartements et Bureaux - cabinets dans programme neuf à Luxembourg,"€ 612,830 - € 2,269,816",Luxembourg,https://www.immotop.lu/annonces/148785/59419/,FISCHBACH Realtors & Developers S.A.,"Appartement 2 chambres neuf, rez-de-chaussée, Belair, Luxembourg","€ 967,927","{'chambres/pièces': '2', 'superficie': '68\n m²', 'étage': '1'}"
269,Appartements et Bureaux - cabinets dans programme neuf à Luxembourg,"€ 612,830 - € 2,269,816",Luxembourg,https://www.immotop.lu/annonces/148785/125155/,FISCHBACH Realtors & Developers S.A.,"Appartement 2 chambres neuf, rez-de-chaussée, Belair, Luxembourg","€ 1,425,788","{'chambres/pièces': '2', 'superficie': '96\n m²', 'salle de bain': '1', 'étage': '4'}"
270,Appartements et Bureaux - cabinets dans programme neuf à Luxembourg,"€ 612,830 - € 2,269,816",Luxembourg,https://www.immotop.lu/annonces/148785/145565/,FISCHBACH Realtors & Developers S.A.,"Appartement 2 chambres neuf, rez-de-chaussée, Belair, Luxembourg","€ 1,425,788","{'chambres/pièces': '2', 'superficie': '96\n m²', 'salle de bain': '1', 'étage': '4'}"
