,proj_link,location,collect_status
58,https://www.athome.lu/en/buy/house/esch-sur-alzette/id-7669069.html,Esch-sur-Alzette,already_collected
59,https://www.athome.lu/en/buy/house/steinsel/id-7747935.html,Steinsel,newly_added
60,https://www.athome.lu/en/buy/house/schifflange/id-7747770.html,Schifflange,already_collected
61,https://www.athome.lu/en/buy/apartment/luxembourg/id-7745942.html,Luxembourg-Gasperich,already_collected
62,https://www.athome.lu/en/buy/house/mondercange/id-7743217.html,Mondercange,already_collected
63,https://www.athome.lu/en/buy/apartment/niederkorn/id-7739166.html,Niederkorn,already_collected
64,https://www.athome.lu/en/buy/house/wecker/id-7705379.html,Wecker,already_collected
65,https://www.athome.lu/en/buy/house/hostert-niederanven/id-7737155.html,Hostert (Niederanven),already_collected
66,https://www.athome.lu/en/buy/house/junglinster/id-7583533.html,Junglinster,already_collected
67,https://www.athome.lu/en/buy/house/kobenbour/id-7246610.html,Kobenbour,already_collected
68,https://www.athome.lu/en/buy/house/niederanven/id-7736510.html,Niederanven,already_collected
69,https://www.athome.lu/en/buy/house/grevenmacher/id-7684592.html,Grevenmacher,already_collected
70,https://www.athome.lu/en/buy/house/luxembourg/id-7736785.html,Luxembourg-Hollerich,already_collected
71,https://www.athome.lu/en/buy/apartment/luxembourg/id-7677302.html,Luxembourg-Bonnevoie,already_collected
72,https://www.athome.lu/en/buy/apartment/kehlen/id-7691213.html,Kehlen,already_collected
73,https://www.athome.lu/en/buy/apartment/strassen/id-7685732.html,Strassen,already_collected
74,https://www.athome.lu/en/buy/apartment/dudelange/id-7669839.html,Dudelange,already_collected
75,https://www.athome.lu/en/buy/ground/bergem/id-7667549.html,Bergem,already_collected
76,https://www.athome.lu/en/buy/apartment/ehlange/id-7646592.html,Ehlange,already_collected
77,https://www.athome.lu/en/buy/apartment/ehlange/id-7646596.html,Ehlange,already_collected
78,https://www.athome.lu/en/buy/apartment/berchem/id-7575725.html,Berchem,already_collected
79,https://www.athome.lu/en/buy/apartment/strassen/id-7345303.html,Strassen,already_collected
80,https://www.athome.lu/en/buy/apartment/luxembourg/id-7567075.html,Luxembourg-Centre ville,already_collected
81,https://www.athome.lu/en/buy/house/esch-sur-alzette/id-7752633.html,Esch-sur-Alzette,newly_added
82,https://www.athome.lu/en/buy/apartment/steinsel/id-7756886.html,Steinsel,newly_added
83,https://www.athome.lu/en/buy/apartment/mamer/id-7772161.html,Mamer,newly_added
84,https://www.athome.lu/en/buy/apartment/bertrange/id-7133526.html,Bertrange,already_collected
85,https://www.athome.lu/en/buy/apartment/walferdange/id-7778828.html,Walferdange,newly_added
86,https://www.athome.lu/en/buy/house/beidweiler/id-7724512.html,Beidweiler,already_collected
87,https://www.athome.lu/en/buy/apartment/moutfort/id-7742438.html,Moutfort,already_collected
88,https://www.athome.lu/en/buy/house/junglinster/id-7716836.html,Junglinster,already_collected
89,https://www.athome.lu/en/buy/apartment/steinsel/id-7346222.html,Steinsel,already_collected
90,https://www.athome.lu/en/buy/apartment/kopstal/id-7752192.html,Kopstal,newly_added
91,https://www.athome.lu/en/buy/house/schouweiler/id-7185037.html,Schouweiler,already_collected
92,https://www.athome.lu/en/buy/house/linger/id-7685218.html,Linger,already_collected
93,https://www.athome.lu/en/buy/house/garnich/id-7667505.html,Garnich,newly_added
94,https://www.athome.lu/en/buy/apartment/nospelt/id-7659710.html,Nospelt,already_collected
95,https://www.athome.lu/en/buy/apartment/luxembourg/id-7679416.html,Luxembourg-Belair,already_collected
96,https://www.athome.lu/en/buy/apartment/colmar-berg/id-7762794.html,Colmar-Berg,newly_added
97,https://www.athome.lu/en/buy/apartment/rollingen/id-7770919.html,Rollingen,newly_added
98,https://www.athome.lu/en/buy/house/mertzig/id-7770876.html,Mertzig,newly_added
99,https://www.athome.lu/en/buy/house/grevels/id-7752293.html,Grevels,newly_added
100,https://www.athome.lu/en/buy/apartment/rollingen/id-7770919.html,Rollingen,newly_added
101,https://www.athome.lu/en/buy/apartment/dudelange/id-7490813.html,Dudelange,already_collected
102,https://www.athome.lu/en/buy/apartment/luxembourg/id-7490819.html,Luxembourg-Centre ville,already_collected
103,https://www.athome.lu/en/buy/house/luxembourg/id-7672702.html,Luxembourg-Kirchberg,already_collected
104,https://www.athome.lu/en/buy/apartment/luxembourg/id-7739059.html,Luxembourg-Gasperich,already_collected
105,https://www.athome.lu/en/buy/apartment/luxembourg/id-7766277.html,Luxembourg-Belair,newly_added
106,https://www.athome.lu/en/buy/apartment/kehlen/id-7583542.html,Kehlen,already_collected
107,https://www.athome.lu/en/buy/apartment/luxembourg/id-7770232.html,Luxembourg-Belair,newly_added
108,https://www.athome.lu/en/buy/apartment/luxembourg/id-7348564.html,Luxembourg-Gasperich,already_collected
109,https://www.athome.lu/en/buy/apartment/bertrange/id-7372320.html,Bertrange,already_collected
110,https://www.athome.lu/en/buy/apartment/luxembourg/id-7193503.html,Luxembourg-Gasperich,already_collected
111,https://www.athome.lu/en/buy/apartment/luxembourg/id-7554617.html,Luxembourg-Gasperich,already_collected
112,https://www.athome.lu/en/buy/house/eischen/id-7742210.html,Eischen,already_collected
113,https://www.athome.lu/en/buy/house/luxembourg/id-7672080.html,Luxembourg-Bonnevoie,already_collected
114,https://www.athome.lu/en/buy/apartment/luxembourg/id-7680603.html,Luxembourg-Gasperich,already_collected
115,https://www.athome.lu/en/buy/house/petit-nobressart/id-7762792.html,Petit-Nobressart,newly_added
116,https://www.athome.lu/en/buy/house/grosbous/id-7702637.html,Grosbous,already_collected
117,https://www.athome.lu/en/buy/house/vichten/id-7762793.html,Vichten,newly_added
118,https://www.athome.lu/en/buy/house/alzingen/id-7648051.html,Alzingen,already_collected
119,https://www.athome.lu/en/buy/apartment/berchem/id-7697162.html,Berchem,already_collected
120,https://www.athome.lu/en/buy/apartment/mondorf-les-bains/id-7702086.html,Mondorf-Les-Bains,already_collected
121,https://www.athome.lu/en/buy/house/bettembourg/id-7760828.html,Bettembourg,newly_added
122,https://www.athome.lu/en/buy/house/ettelbruck/id-7698508.html,Ettelbruck,already_collected
123,https://www.athome.lu/en/buy/apartment/keispelt/id-7708494.html,Keispelt,already_collected
124,https://www.athome.lu/en/buy/apartment/luxembourg/id-7777012.html,Luxembourg-Centre ville,newly_added
125,https://www.athome.lu/en/buy/apartment/luxembourg/id-7743270.html,Luxembourg-Muhlenbach,already_collected
126,https://www.athome.lu/en/buy/house/filsdorf/id-7647095.html,Filsdorf,already_collected
127,https://www.athome.lu/en/buy/apartment/belval/id-7715147.html,Belval,already_collected
128,https://www.athome.lu/en/buy/house/michelbouch/id-7605967.html,Michelbouch,already_collected
129,https://www.athome.lu/en/buy/house/michelbouch/id-7605980.html,Michelbouch,already_collected
130,https://www.athome.lu/en/buy/apartment/hobscheid/id-7489665.html,Hobscheid,already_collected
131,https://www.athome.lu/en/buy/apartment/wasserbillig/id-7349475.html,Wasserbillig,already_collected
132,https://www.athome.lu/en/buy/apartment/wasserbillig/id-7349477.html,Wasserbillig,already_collected
133,https://www.athome.lu/en/buy/house/mondercange/id-7758551.html,Mondercange,newly_added
134,https://www.athome.lu/en/buy/apartment/luxembourg/id-7756681.html,Luxembourg-Cessange,newly_added
135,https://www.athome.lu/en/buy/apartment/luxembourg/id-7752774.html,Luxembourg-Beggen,newly_added
136,https://www.athome.lu/en/buy/house/luxembourg/id-7737154.html,Luxembourg-Weimerskirch,already_collected
137,https://www.athome.lu/en/buy/house/luxembourg/id-7672227.html,Luxembourg-Merl,already_collected
138,https://www.athome.lu/en/buy/apartment/luxembourg/id-7707381.html,Luxembourg-Hamm,already_collected
139,https://www.athome.lu/en/buy/house/luxembourg/id-7740333.html,Luxembourg-Merl,already_collected
140,https://www.athome.lu/en/buy/house/kayl/id-7777496.html,Kayl,newly_added
141,https://www.athome.lu/en/buy/house/mamer/id-7766550.html,Mamer,newly_added
142,https://www.athome.lu/en/buy/apartment/niederkorn/id-7775707.html,Niederkorn,newly_added
143,https://www.athome.lu/en/buy/apartment/luxembourg/id-7770359.html,Luxembourg-Beggen,newly_added
144,https://www.athome.lu/en/buy/apartment/oberkorn/id-7611004.html,Oberkorn,already_collected
145,https://www.athome.lu/en/buy/apartment/differdange/id-7595514.html,Differdange,already_collected
146,https://www.athome.lu/en/buy/apartment/luxembourg/id-7704420.html,Luxembourg-Rollingergrund,already_collected
147,https://www.athome.lu/en/buy/apartment/diekirch/id-7698614.html,Diekirch,already_collected
148,https://www.athome.lu/en/buy/house/belvaux/id-7696117.html,Belvaux,newly_added
149,https://www.athome.lu/en/buy/apartment/rumelange/id-7695874.html,Rumelange,newly_added
150,https://www.athome.lu/en/buy/apartment/howald/id-7440753.html,Howald,newly_added
151,https://www.athome.lu/en/buy/house/luxembourg/id-7661720.html,Luxembourg-Bonnevoie,already_collected
152,https://www.athome.lu/en/buy/apartment/petange/id-7697176.html,Pétange,already_collected
