,property,price_range,location,property_link,agency,unit,unit_price,unit_type,unit_info
161,"Maison individuelle route de Luxembourg, Asselscheuer, Bofferdange, Helmdange, Lorentzweiler","€ 5,500/mois",Lorentzweiler,https://www.immotop.lu/annonces/147807/,SIGELUX,"Maison individuelle route de Luxembourg, Asselscheuer, Bofferdange, Helmdange, Lorentzweiler","€ 5,500/mois",Maison individuelle,"{'chambres/pièces': '5', 'superficie': '240\n m²', 'salle de bain': '1'}"
162,"Maison individuelle 35 Rue Pierre Clement, Bascharage, Käerjeng","€ 2,600/mois",Käerjeng,https://www.immotop.lu/annonces/350211/,Immo LaCour,"Maison individuelle 35 Rue Pierre Clement, Bascharage, Käerjeng","€ 2,600/mois",Maison individuelle,"{'chambres/pièces': '4', 'superficie': '180\n m²', 'salle de bain': '1'}"
163,"Maison individuelle 140 m², excellent état, Bruch, Esch-sur-Alzette","€ 2,500/mois",Esch-sur-Alzette,https://www.immotop.lu/annonces/346379/,Xenia,"Maison individuelle 140 m², excellent état, Bruch, Esch-sur-Alzette","€ 2,500/mois",Maison individuelle,"{'chambres/pièces': '3', 'superficie': '140\n m²', 'salle de bain': '1'}"
164,"Appartement 2 chambres rue Joseph Leydenbach, Neudorf-Weimershof, Luxembourg","€ 2,500/mois",Luxembourg,https://www.immotop.lu/annonces/321411/,EUROPROM S.A.,"Appartement 2 chambres rue Joseph Leydenbach, Neudorf-Weimershof, Luxembourg","€ 2,500/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '107\n m²', 'étage': '3'}"
165,"Maison individuelle 50, rue Pierre Schütz, Bascharage, Käerjeng","€ 5,800/mois",Käerjeng,https://www.immotop.lu/annonces/131457/,Vision,"Maison individuelle 50, rue Pierre Schütz, Bascharage, Käerjeng","€ 5,800/mois",Maison individuelle,{'superficie': '112\n m²'}
166,"Duplex à louer, Reckange-sur-Mess","€ 1,650/mois",Reckange-sur-Mess,https://www.immotop.lu/annonces/204287/,ImmoShine,"Duplex à louer, Reckange-sur-Mess","€ 1,650/mois",Duplex,"{'chambres/pièces': '2', 'superficie': '100\n m²'}"
167,"Appartement 2 chambres deuxième étage, Merl, Luxembourg","€ 2,400/mois",Luxembourg,https://www.immotop.lu/annonces/245341/,A propos Immobilier,"Appartement 2 chambres deuxième étage, Merl, Luxembourg","€ 2,400/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '180\n m²', 'étage': '2'}"
168,"Maison individuelle 350 m², excellent état, Ville Haute, Luxembourg","€ 5,900/mois",Luxembourg,https://www.immotop.lu/annonces/245349/,A propos Immobilier,"Maison individuelle 350 m², excellent état, Ville Haute, Luxembourg","€ 5,900/mois",Maison individuelle,"{'chambres/pièces': '5', 'superficie': '350\n m²', 'salles de bain': '3'}"
169,"Studio à louer, Belair","€ 1,250/mois",Luxembourg,https://www.immotop.lu/annonces/98209/,CHERRY S.A.,"Studio à louer, Belair","€ 1,250/mois",Studio,"{'superficie': '35\n m²', 'salle de bain': '1'}"
170,"Appartement 6, rue de Strasbourg, Gare, Luxembourg","€ 1,600/mois",Luxembourg,https://www.immotop.lu/annonces/274315/,STUDIO-APART-HOUSE,"Appartement 6, rue de Strasbourg, Gare, Luxembourg","€ 1,600/mois",Appartement,"{'salle de bain': '1', 'étage': '2'}"
171,"Appartement 1 chambre premier étage, Bertrange, Bertrange","€ 1,650/mois",Bertrange,https://www.immotop.lu/annonces/463229/,Move In Immobilier Sarl,"Appartement 1 chambre premier étage, Bertrange, Bertrange","€ 1,650/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '90\n m²', 'salle de bain': '1', 'étage': '1'}"
172,"Maison individuelle 400 m², Ville Haute, Luxembourg","€ 16,850/mois",Luxembourg,https://www.immotop.lu/annonces/149269/,MIM FEITLER Immobilière sàrl,"Maison individuelle 400 m², Ville Haute, Luxembourg","€ 16,850/mois",Maison individuelle,{'superficie': '400\n m²'}
173,"Appartement 1 chambre premier étage, Hesperange, Howald, Hesperange","€ 2,000/mois",Hesperange,https://www.immotop.lu/annonces/57933/,MOULIMMO,"Appartement 1 chambre premier étage, Hesperange, Howald, Hesperange","€ 2,000/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '62\n m²', 'salle de bain': '1', 'étage': '1'}"
174,"Appartement 3 chambres rez-de-chaussée, Weimerskirch, Luxembourg","€ 3,900/mois",Luxembourg,https://www.immotop.lu/annonces/144509/,New Immo,"Appartement 3 chambres rez-de-chaussée, Weimerskirch, Luxembourg","€ 3,900/mois",Appartement,"{'chambres/pièces': '3', 'superficie': '168\n m²', 'salle de bain': '1', 'étage': 'T'}"
175,"Appartement 1 chambre Rue des Charretiers 70, Wiltz, Wiltz",€ 925/mois,Wiltz,https://www.immotop.lu/annonces/459797/, ,"Appartement 1 chambre Rue des Charretiers 70, Wiltz, Wiltz",€ 925/mois,Appartement | Pleine propriété,"{'chambre/pièce': '1', 'superficie': '50\n m²', 'salle de bain': '1', 'étage': 'T'}"
176,"Appartement 2 chambres Rue des Thermes, Strassen, Strassen","€ 2,250/mois",Strassen,https://www.immotop.lu/annonces/398289/, ,"Appartement 2 chambres Rue des Thermes, Strassen, Strassen","€ 2,250/mois",Appartement | Pleine propriété,"{'chambres/pièces': '2', 'superficie': '88\n m²', 'salle de bain': '1', 'étage': '2'}"
177,"Appartement 4 chambres excellent état, premier étage, Belair, Luxembourg","€ 2,800/mois",Luxembourg,https://www.immotop.lu/annonces/479041/, ,"Appartement 4 chambres excellent état, premier étage, Belair, Luxembourg","€ 2,800/mois",Appartement | Multiproprieté,"{'chambres/pièces': '4', 'superficie': '90\n m²', 'salle de bain': '1', 'étage': '1'}"
178,"Maison individuelle 23, Rue De Wecker, Grevenmacher, Grevenmacher","€ 2,500/mois",Grevenmacher,https://www.immotop.lu/annonces/486013/,iHome S.à r.l.,"Maison individuelle 23, Rue De Wecker, Grevenmacher, Grevenmacher","€ 2,500/mois",Maison individuelle,"{'chambres/pièces': '3', 'superficie': '136\n m²', 'salles de bain': '2'}"
179,"Appartement 1 chambre deuxième étage, Belvaux, Sanem","€ 1,150/mois",Sanem,https://www.immotop.lu/annonces/485969/,A.A.F. Immobilier sàrl,"Appartement 1 chambre deuxième étage, Belvaux, Sanem","€ 1,150/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '50\n m²', 'salle de bain': '1', 'étage': '2'}"
180,"Appartement 1 chambre deuxième étage, Belair, Luxembourg","€ 1,600/mois",Luxembourg,https://www.immotop.lu/annonces/485883/,A propos Immobilier,"Appartement 1 chambre deuxième étage, Belair, Luxembourg","€ 1,600/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '75\n m²', 'salle de bain': '1', 'étage': '2'}"
181,"Maison individuelle Rue Neudorf, Neudorf-Weimershof, Luxembourg","€ 2,200/mois",Luxembourg,https://www.immotop.lu/annonces/485867/,Immo Mony,"Maison individuelle Rue Neudorf, Neudorf-Weimershof, Luxembourg","€ 2,200/mois",Maison individuelle,"{'chambres/pièces': '3', 'superficie': '200\n m²', 'salle de bain': '1'}"
182,"Maison individuelle rue de Rochefort, Beggen, Luxembourg","€ 3,300/mois",Luxembourg,https://www.immotop.lu/annonces/366215/,Weckbecker Agence Immobilière,"Maison individuelle rue de Rochefort, Beggen, Luxembourg","€ 3,300/mois",Maison individuelle,"{'chambres/pièces': '4', 'superficie': '220\n m²', 'salle de bain': '1'}"
183,"Maison individuelle 250 m², neuve, Mamer, Mamer","€ 3,300/mois",Mamer,https://www.immotop.lu/annonces/464173/,Weckbecker Agence Immobilière,"Maison individuelle 250 m², neuve, Mamer, Mamer","€ 3,300/mois",Maison individuelle,"{'chambres/pièces': '4', 'superficie': '250\n m²', 'salle de bain': '1'}"
184,"Appartement 2 chambres rue Zithe, Gare, Luxembourg","€ 2,300/mois",Luxembourg,https://www.immotop.lu/annonces/407251/,Weckbecker Agence Immobilière,"Appartement 2 chambres rue Zithe, Gare, Luxembourg","€ 2,300/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '95\n m²', 'étage': '3'}"
185,"Appartement 1 chambre deuxième étage, Limpertsberg, Luxembourg","€ 2,600/mois",Luxembourg,https://www.immotop.lu/annonces/352427/,Weckbecker Agence Immobilière,"Appartement 1 chambre deuxième étage, Limpertsberg, Luxembourg","€ 2,600/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '100\n m²', 'salle de bain': '1', 'étage': '2'}"
186,"Duplex à louer, Ville Haute","€ 5,000/mois",Luxembourg,https://www.immotop.lu/annonces/146271/,Weckbecker Agence Immobilière,"Duplex à louer, Ville Haute","€ 5,000/mois",Duplex,"{'chambres/pièces': '2', 'superficie': '160\n m²', 'salle de bain': '1'}"
187,"Appartement 2 chambres troisième étage, Leudelange, Leudelange","€ 2,000/mois",Leudelange,https://www.immotop.lu/annonces/464387/,Weckbecker Agence Immobilière,"Appartement 2 chambres troisième étage, Leudelange, Leudelange","€ 2,000/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '105\n m²', 'salle de bain': '1', 'étage': '3'}"
188,"Maison jumelée / mitoyenne 230 m², Hesperange, Howald, Hesperange","€ 3,300/mois",Hesperange,https://www.immotop.lu/annonces/485507/,Weckbecker Agence Immobilière,"Maison jumelée / mitoyenne 230 m², Hesperange, Howald, Hesperange","€ 3,300/mois",Maison jumelée / mitoyenne,"{'chambres/pièces': '4', 'superficie': '230\n m²', 'salles de bain': '2'}"
189,"Appartement 1 chambre neuf, troisième étage, Ville Haute, Luxembourg","€ 2,950/mois",Luxembourg,https://www.immotop.lu/annonces/459929/,Weckbecker Agence Immobilière,"Appartement 1 chambre neuf, troisième étage, Ville Haute, Luxembourg","€ 2,950/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '73\n m²', 'salle de bain': '1', 'étage': '3'}"
190,"Appartement 2 chambres sixième étage, Kirchberg, Luxembourg","€ 2,850/mois",Luxembourg,https://www.immotop.lu/annonces/446331/,Weckbecker Agence Immobilière,"Appartement 2 chambres sixième étage, Kirchberg, Luxembourg","€ 2,850/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '90\n m²', 'salles de bain': '2', 'étage': '6'}"
191,"Appartement 1 chambre cinquième étage, Ville Haute, Luxembourg","€ 1,650/mois",Luxembourg,https://www.immotop.lu/annonces/464187/,Weckbecker Agence Immobilière,"Appartement 1 chambre cinquième étage, Ville Haute, Luxembourg","€ 1,650/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '60\n m²', 'salle de bain': '1', 'étage': '5'}"
192,"Appartement 2 chambres troisième étage, Ville Haute, Luxembourg","€ 3,000/mois",Luxembourg,https://www.immotop.lu/annonces/395689/,Weckbecker Agence Immobilière,"Appartement 2 chambres troisième étage, Ville Haute, Luxembourg","€ 3,000/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '94\n m²', 'salles de bain': '2', 'étage': '3'}"
193,"Appartement 2 chambres rez-de-chaussée, Bissen, Bissen","€ 1,500/mois",Bissen,https://www.immotop.lu/annonces/479515/,Weckbecker Agence Immobilière,"Appartement 2 chambres rez-de-chaussée, Bissen, Bissen","€ 1,500/mois",Appartement,"{'chambres/pièces': '2', 'salles de bain': '2', 'étage': 'T'}"
194,Immeuble en Location,"€ 7,500/mois",Helperknapp,https://www.immotop.lu/annonces/405027/,Weckbecker Agence Immobilière,Immeuble en Location,"€ 7,500/mois",Immeuble,"{'superficie': '483\n m²', 'salles de bain': '3', 'étage': 'T'}"
195,"Appartement 2 chambres deuxième étage, Leudelange, Leudelange","€ 2,100/mois",Leudelange,https://www.immotop.lu/annonces/456809/,Weckbecker Agence Immobilière,"Appartement 2 chambres deuxième étage, Leudelange, Leudelange","€ 2,100/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '107\n m²', 'salles de bain': '2', 'étage': '2'}"
196,"Appartement 2 chambres rez-de-chaussée, Gare, Luxembourg","€ 2,600/mois",Luxembourg,https://www.immotop.lu/annonces/446329/,Weckbecker Agence Immobilière,"Appartement 2 chambres rez-de-chaussée, Gare, Luxembourg","€ 2,600/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '100\n m²', 'salle de bain': '1', 'étage': 'T'}"
197,"Appartement 1 chambre troisième étage, Gare, Luxembourg","€ 1,445/mois",Luxembourg,https://www.immotop.lu/annonces/146349/,Weckbecker Agence Immobilière,"Appartement 1 chambre troisième étage, Gare, Luxembourg","€ 1,445/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '30\n m²', 'étage': '3'}"
198,"Appartement 1 chambre deuxième étage, Cessange, Luxembourg","€ 1,650/mois",Luxembourg,https://www.immotop.lu/annonces/453813/,Weckbecker Agence Immobilière,"Appartement 1 chambre deuxième étage, Cessange, Luxembourg","€ 1,650/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '56\n m²', 'étage': '2'}"
199,"Appartement premier étage, Gare, Luxembourg","€ 1,400/mois",Luxembourg,https://www.immotop.lu/annonces/368737/,Weckbecker Agence Immobilière,"Appartement premier étage, Gare, Luxembourg","€ 1,400/mois",Appartement,"{'superficie': '30\n m²', 'salle de bain': '1', 'étage': '1'}"
200,"Appartement rez-de-chaussée, Rollingergrund, Luxembourg","€ 2,150/mois",Luxembourg,https://www.immotop.lu/annonces/384387/,Weckbecker Agence Immobilière,"Appartement rez-de-chaussée, Rollingergrund, Luxembourg","€ 2,150/mois",Appartement,"{'superficie': '105\n m²', 'étage': 'T'}"
201,"Studio à louer, Ville Haute","€ 1,100/mois",Luxembourg,https://www.immotop.lu/annonces/481413/,Weckbecker Agence Immobilière,"Studio à louer, Ville Haute","€ 1,100/mois",Studio,{'superficie': '25\n m²'}
202,"Maison individuelle 218 m², excellent état, Pétange, Pétange","€ 5,500/mois",Pétange,https://www.immotop.lu/annonces/485823/,LibertasRealEstate,"Maison individuelle 218 m², excellent état, Pétange, Pétange","€ 5,500/mois",Maison individuelle,"{'chambres/pièces': '5', 'superficie': '218\n m²', 'salles de bain': '2'}"
203,"Duplex à louer, Cents","€ 2,300/mois",Luxembourg,https://www.immotop.lu/annonces/485765/,Immostep sarl,"Duplex à louer, Cents","€ 2,300/mois",Duplex,"{'chambres/pièces': '3', 'superficie': '140\n m²', 'salle de bain': '1'}"
204,"Appartement 2 chambres deuxième étage, Belair, Luxembourg","€ 1,750/mois",Luxembourg,https://www.immotop.lu/annonces/485761/,L'AGENCE Real Estate,"Appartement 2 chambres deuxième étage, Belair, Luxembourg","€ 1,750/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '80\n m²', 'salle de bain': '1', 'étage': '2'}"
205,"Appartement 1 chambre premier étage, Ville Haute, Luxembourg","€ 1,800/mois",Luxembourg,https://www.immotop.lu/annonces/485679/,BRICKS Solutions Immobilières,"Appartement 1 chambre premier étage, Ville Haute, Luxembourg","€ 1,800/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '65\n m²', 'étage': '1'}"
206,"Duplex à louer, Kayl","€ 2,300/mois",Kayl,https://www.immotop.lu/annonces/485509/,B.M. Building Management S.A.,"Duplex à louer, Kayl","€ 2,300/mois",Duplex,"{'chambres/pièces': '4', 'superficie': '150\n m²'}"
207,"Appartement 2 chambres Route de Luxembourg, Imbringen, Junglinster","€ 1,750/mois",Junglinster,https://www.immotop.lu/annonces/485407/,Immobilière Glesener s.à r.l.,"Appartement 2 chambres Route de Luxembourg, Imbringen, Junglinster","€ 1,750/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '85\n m²', 'étage': '1'}"
208,"Maison jumelée / mitoyenne 118 m², Allerborn, Wincrange","€ 1,300/mois",Wincrange,https://www.immotop.lu/annonces/485401/,Immo-Weiss Sàrl,"Maison jumelée / mitoyenne 118 m², Allerborn, Wincrange","€ 1,300/mois",Maison jumelée / mitoyenne,"{'chambres/pièces': '3', 'superficie': '118\n m²'}"
209,"Appartement 1 chambre rez-de-chaussée, Mersch, Mersch",€ 800/mois,Mersch,https://www.immotop.lu/annonces/484895/,Abby Toussaint,"Appartement 1 chambre rez-de-chaussée, Mersch, Mersch",€ 800/mois,Appartement,"{'chambre/pièce': '1', 'superficie': '60\n m²', 'salle de bain': '1', 'étage': 'T'}"
210,"Appartement 2 chambres neuf, deuxième étage, Pétange, Pétange","€ 1,450/mois",Pétange,https://www.immotop.lu/annonces/450243/,Accord Immobilière SA,"Appartement 2 chambres neuf, deuxième étage, Pétange, Pétange","€ 1,450/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '75\n m²', 'salle de bain': '1', 'étage': '2'}"
211,"Appartement 1 chambre premier étage, Rodange, Pétange","€ 1,180/mois",Pétange,https://www.immotop.lu/annonces/446321/,Accord Immobilière SA,"Appartement 1 chambre premier étage, Rodange, Pétange","€ 1,180/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '59\n m²', 'salle de bain': '1', 'étage': '1'}"
212,"Studio à louer, Rodange","€ 1,050/mois",Pétange,https://www.immotop.lu/annonces/446287/,Accord Immobilière SA,"Studio à louer, Rodange","€ 1,050/mois",Studio,"{'superficie': '38\n m²', 'salle de bain': '1'}"
213,"Maison individuelle Rue Herbert Schaefer, Gasperich, Luxembourg","€ 3,600/mois",Luxembourg,https://www.immotop.lu/annonces/402285/,James F. Taylor & Partners,"Maison individuelle Rue Herbert Schaefer, Gasperich, Luxembourg","€ 3,600/mois",Maison individuelle,"{'chambres/pièces': '3', 'superficie': '175\n m²', 'salles de bain': '2'}"
214,"Appartement 39 Grand-Rue, Ville Haute, Luxembourg","€ 2,200/mois",Luxembourg,https://www.immotop.lu/annonces/484643/,Sunset Immo Luxembourg,"Appartement 39 Grand-Rue, Ville Haute, Luxembourg","€ 2,200/mois",Appartement,"{'superficie': '52\n m²', 'étage': 'T'}"
215,"Appartement 1 chambre neuf, premier étage, Weiswampach, Wemperhardt, Weiswampach","€ 1,500/mois",Weiswampach,https://www.immotop.lu/annonces/457535/,AIDL IMMO S. à r. l.,"Appartement 1 chambre neuf, premier étage, Weiswampach, Wemperhardt, Weiswampach","€ 1,500/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '62\n m²', 'salle de bain': '1', 'étage': '1'}"
216,"Studio à louer, Universitéit","€ 1,100/mois",Esch-sur-Alzette,https://www.immotop.lu/annonces/55121/,GENIMMO GESTION,"Studio à louer, Universitéit","€ 1,100/mois",Studio,"{'superficie': '33\n m²', 'salle de bain': '1'}"
217,"Studio à louer, Universitéit",€ 950/mois,Esch-sur-Alzette,https://www.immotop.lu/annonces/23339/,GENIMMO GESTION,"Studio à louer, Universitéit",€ 950/mois,Studio,"{'superficie': '26\n m²', 'salle de bain': '1'}"
218,"Studio à louer, Gasperich","€ 1,050/mois",Luxembourg,https://www.immotop.lu/annonces/484313/,A propos Immobilier,"Studio à louer, Gasperich","€ 1,050/mois",Studio,{'superficie': '37\n m²'}
219,"Appartement 1 chambre rez-de-chaussée, Ville Haute, Luxembourg","€ 2,550/mois",Luxembourg,https://www.immotop.lu/annonces/484285/,Bureau Immobilier Feltes,"Appartement 1 chambre rez-de-chaussée, Ville Haute, Luxembourg","€ 2,550/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '70\n m²', 'étage': 'T'}"
220,"Appartement 3 chambres rue Friedrich Wilhelm Engelhardt, Cessange, Luxembourg","€ 2,050/mois",Luxembourg,https://www.immotop.lu/annonces/484229/,STUGALUX S.A,"Appartement 3 chambres rue Friedrich Wilhelm Engelhardt, Cessange, Luxembourg","€ 2,050/mois",Appartement,"{'chambres/pièces': '3', 'superficie': '87\n m²', 'salle de bain': '1', 'étage': '1'}"
221,"Maison individuelle rue des Primevères, Alzingen, Hesperange","€ 4,200/mois",Hesperange,https://www.immotop.lu/annonces/484221/,STUGALUX S.A,"Maison individuelle rue des Primevères, Alzingen, Hesperange","€ 4,200/mois",Maison individuelle,"{'chambres/pièces': '4', 'superficie': '205\n m²', 'salles de bain': '2'}"
222,"Appartement 1 chambre excellent état, deuxième étage, Dudelange, Dudelange","€ 1,400/mois",Dudelange,https://www.immotop.lu/annonces/484217/,Immoluxury,"Appartement 1 chambre excellent état, deuxième étage, Dudelange, Dudelange","€ 1,400/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '65\n m²', 'salle de bain': '1', 'étage': '2'}"
223,"Maison individuelle Rue de Bascharage, Schouweiler, Dippach","€ 3,300/mois",Dippach,https://www.immotop.lu/annonces/484201/,STUGALUX S.A,"Maison individuelle Rue de Bascharage, Schouweiler, Dippach","€ 3,300/mois",Maison individuelle,"{'chambres/pièces': '5', 'superficie': '198\n m²', 'salles de bain': '3'}"
224,"Penthouse Rue de l'ecole, Hesperange, Howald, Hesperange","€ 2,700/mois",Hesperange,https://www.immotop.lu/annonces/484191/,STUGALUX S.A,"Penthouse Rue de l'ecole, Hesperange, Howald, Hesperange","€ 2,700/mois",Penthouse,"{'chambres/pièces': '3', 'superficie': '156\n m²', 'salles de bain': '2', 'étage': '3'}"
225,"Appartement 2 chambres deuxième étage, Rollingergrund, Luxembourg","€ 2,000/mois",Luxembourg,https://www.immotop.lu/annonces/484173/,Immoluxury,"Appartement 2 chambres deuxième étage, Rollingergrund, Luxembourg","€ 2,000/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '85\n m²', 'salle de bain': '1', 'étage': '2'}"
226,"Appartement 2 chambres 117 rue de Muhlenbach, Muhlenbach, Luxembourg","€ 2,800/mois",Luxembourg,https://www.immotop.lu/annonces/484171/,Living Form Real Estate,"Appartement 2 chambres 117 rue de Muhlenbach, Muhlenbach, Luxembourg","€ 2,800/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '125\n m²', 'salles de bain': '2', 'étage': 'T'}"
227,"Appartement 2 chambres rue des Muguets, Neudorf-Weimershof, Luxembourg","€ 2,100/mois",Luxembourg,https://www.immotop.lu/annonces/484167/,STUGALUX S.A,"Appartement 2 chambres rue des Muguets, Neudorf-Weimershof, Luxembourg","€ 2,100/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '65\n m²', 'salle de bain': '1', 'étage': '3'}"
228,"Appartement 1 chambre rue des Muguets, Neudorf-Weimershof, Luxembourg","€ 1,700/mois",Luxembourg,https://www.immotop.lu/annonces/484165/,STUGALUX S.A,"Appartement 1 chambre rue des Muguets, Neudorf-Weimershof, Luxembourg","€ 1,700/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '46\n m²', 'salle de bain': '1', 'étage': '3'}"
229,"Appartement 1 chambre rue des Muguets, Neudorf-Weimershof, Luxembourg","€ 1,700/mois",Luxembourg,https://www.immotop.lu/annonces/484163/,STUGALUX S.A,"Appartement 1 chambre rue des Muguets, Neudorf-Weimershof, Luxembourg","€ 1,700/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '46\n m²', 'salle de bain': '1', 'étage': '3'}"
230,"Appartement 2 chambres deuxième étage, Bonnevoie-Verlorenkost, Luxembourg","€ 1,800/mois",Luxembourg,https://www.immotop.lu/annonces/484115/,ELSA'HOME,"Appartement 2 chambres deuxième étage, Bonnevoie-Verlorenkost, Luxembourg","€ 1,800/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '90\n m²', 'salle de bain': '1', 'étage': '2'}"
231,"Appartement 1 chambre rue Siggy vu Letzebuerg, Limpertsberg, Luxembourg","€ 2,350/mois",Luxembourg,https://www.immotop.lu/annonces/484113/,LIVIN REAL ESTATE,"Appartement 1 chambre rue Siggy vu Letzebuerg, Limpertsberg, Luxembourg","€ 2,350/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '110\n m²', 'salle de bain': '1', 'étage': 'T'}"
232,"Loft quatrième étage, Bettembourg, Bettembourg","€ 2,800/mois",Bettembourg,https://www.immotop.lu/annonces/484111/,XL IMMOBILIER,"Loft quatrième étage, Bettembourg, Bettembourg","€ 2,800/mois",Loft,"{'chambres/pièces': '2', 'superficie': '103\n m²', 'salles de bain': '2', 'étage': '4'}"
233,"Appartement 1 chambre rez-de-chaussée, Mersch, Mersch","€ 1,000/mois",Mersch,https://www.immotop.lu/annonces/484075/,Abby Toussaint,"Appartement 1 chambre rez-de-chaussée, Mersch, Mersch","€ 1,000/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '52\n m²', 'étage': 'T'}"
234,"Appartement 2 chambres deuxième étage, Wobrecken, Esch-sur-Alzette","€ 1,500/mois",Esch-sur-Alzette,https://www.immotop.lu/annonces/484015/,Living Form Real Estate,"Appartement 2 chambres deuxième étage, Wobrecken, Esch-sur-Alzette","€ 1,500/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '80\n m²', 'salle de bain': '1', 'étage': '2'}"
235,"Studio à louer, Nommern",€ 700/mois,Nommern,https://www.immotop.lu/annonces/483977/,Agence Immobilière Chaves,"Studio à louer, Nommern",€ 700/mois,Studio,"{'superficie': '40\n m²', 'salle de bain': '1'}"
236,"Studio à louer, Bonnevoie-Verlorenkost","€ 1,150/mois",Luxembourg,https://www.immotop.lu/annonces/483927/,property*,"Studio à louer, Bonnevoie-Verlorenkost","€ 1,150/mois",Studio,"{'superficie': '17\n m²', 'salle de bain': '1'}"
237,"Appartement 1 chambre Boulevard du Brill, Cessange, Luxembourg","€ 1,800/mois",Luxembourg,https://www.immotop.lu/annonces/483915/,FISCHBACH Realtors & Developers S.A.,"Appartement 1 chambre Boulevard du Brill, Cessange, Luxembourg","€ 1,800/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '56\n m²', 'étage': 'T'}"
238,"Duplex à louer, Merl","€ 2,600/mois",Luxembourg,https://www.immotop.lu/annonces/483911/,FISCHBACH Realtors & Developers S.A.,"Duplex à louer, Merl","€ 2,600/mois",Duplex,"{'chambres/pièces': '2', 'superficie': '112\n m²', 'salle de bain': '1'}"
239,"Appartement 2 chambres rue Alphonse Munchen, Hollerich, Luxembourg","€ 2,300/mois",Luxembourg,https://www.immotop.lu/annonces/483907/,FISCHBACH Realtors & Developers S.A.,"Appartement 2 chambres rue Alphonse Munchen, Hollerich, Luxembourg","€ 2,300/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '91\n m²', 'étage': '3'}"
240,"Studio à louer, Oberanven, Rameldange, Hostert","€ 1,100/mois",Niederanven,https://www.immotop.lu/annonces/483909/,FISCHBACH Realtors & Developers S.A.,"Studio à louer, Oberanven, Rameldange, Hostert","€ 1,100/mois",Studio,"{'chambre/pièce': '1', 'superficie': '39\n m²'}"
241,"Appartement 2 chambres Val Sainte-Croix, Cruchten, Nommern","€ 4,000/mois",Nommern,https://www.immotop.lu/annonces/464181/,MABRO,"Appartement 2 chambres Val Sainte-Croix, Cruchten, Nommern","€ 4,000/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '96\n m²', 'salle de bain': '1', 'étage': '4'}"
242,"Maison individuelle rue de Steinfort, Steinfort, Steinfort","€ 3,000/mois",Steinfort,https://www.immotop.lu/annonces/393349/,B IMMOBILIER,"Maison individuelle rue de Steinfort, Steinfort, Steinfort","€ 3,000/mois",Maison individuelle,"{'chambres/pièces': '3', 'superficie': '165\n m²', 'salle de bain': '1'}"
243,"Appartement 3 chambres Boulevard Grande-Duchesse Charlotte, Belair, Luxembourg","€ 2,700/mois",Luxembourg,https://www.immotop.lu/annonces/482253/,B IMMOBILIER,"Appartement 3 chambres Boulevard Grande-Duchesse Charlotte, Belair, Luxembourg","€ 2,700/mois",Appartement,"{'chambres/pièces': '3', 'superficie': '115\n m²', 'salle de bain': '1', 'étage': '1'}"
244,"Maison individuelle rue Michel Gehrend, Bonnevoie-Verlorenkost, Luxembourg","€ 3,300/mois",Luxembourg,https://www.immotop.lu/annonces/441503/,B IMMOBILIER,"Maison individuelle rue Michel Gehrend, Bonnevoie-Verlorenkost, Luxembourg","€ 3,300/mois",Maison individuelle,"{'chambres/pièces': '3', 'superficie': '156\n m²', 'salle de bain': '1'}"
