,proj_link,location,collect_status
118,https://www.athome.lu/en/buy/apartment/luxembourg/id-7554617.html,Luxembourg-Gasperich,newly_added
119,https://www.athome.lu/en/buy/house/esch-sur-alzette/id-7724855.html,Esch-sur-Alzette,newly_added
120,https://www.athome.lu/en/buy/house/esch-sur-alzette/id-7702720.html,Esch-sur-Alzette,newly_added
121,https://www.athome.lu/en/buy/house/hesperange/id-7730714.html,Hesperange,newly_added
122,https://www.athome.lu/en/buy/apartment/schifflange/id-7556462.html,Schifflange,newly_added
123,https://www.athome.lu/en/buy/house/strassen/id-7703749.html,Strassen,newly_added
124,https://www.athome.lu/en/buy/apartment/luxembourg/id-7679561.html,Luxembourg-Neudorf,newly_added
125,https://www.athome.lu/en/buy/apartment/luxembourg/id-7679416.html,Luxembourg-Belair,newly_added
126,https://www.athome.lu/en/buy/apartment/luxembourg/id-7680650.html,Luxembourg-Gasperich,newly_added
127,https://www.athome.lu/en/buy/house/steinsel/id-7393333.html,Steinsel,newly_added
128,https://www.athome.lu/en/buy/house/linger/id-7685218.html,Linger,newly_added
129,https://www.athome.lu/en/buy/house/garnich/id-7667499.html,Garnich,newly_added
130,https://www.athome.lu/en/buy/apartment/luxembourg/id-7567361.html,Luxembourg-Belair,newly_added
131,https://www.athome.lu/en/buy/house/tuntange/id-7610208.html,Tuntange,newly_added
132,https://www.athome.lu/en/buy/apartment/bettange-sur-mess/id-7469591.html,Bettange-Sur-Mess,newly_added
133,https://www.athome.lu/en/buy/house/schouweiler/id-7185037.html,Schouweiler,newly_added
134,https://www.athome.lu/en/buy/house/strassen/id-7229611.html,Strassen,newly_added
135,https://www.athome.lu/en/buy/apartment/kopstal/id-6430226.html,Kopstal,newly_added
136,https://www.athome.lu/en/buy/apartment/nospelt/id-7659710.html,Nospelt,newly_added
137,https://www.athome.lu/en/buy/house/senningen/id-7490821.html,Senningen,newly_added
138,https://www.athome.lu/en/buy/apartment/luxembourg/id-7490832.html,Luxembourg-Centre ville,newly_added
139,https://www.athome.lu/en/buy/apartment/kopstal/id-7574888.html,Kopstal,newly_added
140,https://www.athome.lu/en/buy/apartment/luxembourg/id-7490832.html,Luxembourg-Centre ville,newly_added
141,https://www.athome.lu/en/buy/apartment/colmar-berg/id-7708578.html,Colmar-Berg,newly_added
142,https://www.athome.lu/en/buy/house/bilsdorf/id-7718080.html,Bilsdorf,newly_added
143,https://www.athome.lu/en/buy/house/senningen/id-7490821.html,Senningen,newly_added
144,https://www.athome.lu/en/buy/house/sandweiler/id-7687938.html,Sandweiler,newly_added
145,https://www.athome.lu/en/buy/apartment/schifflange/id-7706492.html,Schifflange,newly_added
146,https://www.athome.lu/en/buy/apartment/luxembourg/id-7697967.html,Luxembourg-Merl,newly_added
147,https://www.athome.lu/en/buy/apartment/luxembourg/id-7679557.html,Luxembourg-Centre ville,newly_added
148,https://www.athome.lu/en/buy/house/luxembourg/id-7672080.html,Luxembourg-Bonnevoie,newly_added
149,https://www.athome.lu/en/buy/apartment/luxembourg/id-7680572.html,Luxembourg-Gasperich,newly_added
150,https://www.athome.lu/en/buy/apartment/luxembourg/id-7680603.html,Luxembourg-Gasperich,newly_added
151,https://www.athome.lu/en/buy/house/beringen-mersch/id-7724346.html,Beringen (Mersch),newly_added
152,https://www.athome.lu/en/buy/apartment/dudelange/id-7700032.html,Dudelange,newly_added
153,https://www.athome.lu/en/buy/apartment/filsdorf/id-7483156.html,Filsdorf,newly_added
154,https://www.athome.lu/en/buy/apartment/gosseldange/id-7669979.html,Gosseldange,newly_added
155,https://www.athome.lu/en/buy/house/helmsange/id-7730137.html,Helmsange,newly_added
156,https://www.athome.lu/en/buy/apartment/lallange/id-7709742.html,Lallange,newly_added
157,https://www.athome.lu/en/buy/apartment/luxembourg/id-6985376.html,Luxembourg-Belair,newly_added
158,https://www.athome.lu/en/buy/house/ettelbruck/id-7307971.html,Ettelbruck,newly_added
159,https://www.athome.lu/en/buy/house/ettelbruck/id-7307972.html,Ettelbruck,newly_added
160,https://www.athome.lu/en/buy/apartment/keispelt/id-7708493.html,Keispelt,newly_added
161,https://www.athome.lu/en/buy/apartment/bascharage/id-7718669.html,Bascharage,newly_added
162,https://www.athome.lu/en/buy/apartment/nospelt/id-7352817.html,Nospelt,newly_added
163,https://www.athome.lu/en/buy/house/niederanven/id-7697600.html,Niederanven,newly_added
164,https://www.athome.lu/en/buy/apartment/petange/id-7503738.html,Pétange,newly_added
165,https://www.athome.lu/en/buy/apartment/luxembourg/id-7466535.html,Luxembourg-Muhlenbach,newly_added
166,https://www.athome.lu/en/buy/house/schifflange/id-7702630.html,Schifflange,newly_added
167,https://www.athome.lu/en/buy/house/luxembourg/id-7672227.html,Luxembourg-Merl,newly_added
168,https://www.athome.lu/en/buy/house/mamer/id-7469059.html,Mamer,newly_added
169,https://www.athome.lu/en/buy/apartment/luxembourg/id-7707381.html,Luxembourg-Hamm,newly_added
170,https://www.athome.lu/en/buy/house/reckange-sur-mess/id-7678538.html,Reckange-Sur-Mess,newly_added
171,https://www.athome.lu/en/buy/house/rodange/id-7722992.html,Rodange,newly_added
172,https://www.athome.lu/en/buy/apartment/rumelange/id-7698591.html,Rumelange,newly_added
173,https://www.athome.lu/en/buy/apartment/schifflange/id-7718892.html,Schifflange,newly_added
174,https://www.athome.lu/en/buy/apartment/differdange/id-7705227.html,Differdange,newly_added
175,https://www.athome.lu/en/buy/apartment/differdange/id-7595514.html,Differdange,newly_added
176,https://www.athome.lu/en/buy/apartment/luxembourg/id-7710523.html,Luxembourg-Kirchberg,newly_added
177,https://www.athome.lu/en/buy/apartment/strassen/id-7709874.html,Strassen,newly_added
178,https://www.athome.lu/en/buy/apartment/ettelbruck/id-7449845.html,Ettelbruck,newly_added
179,https://www.athome.lu/en/buy/house/luxembourg/id-7612833.html,Luxembourg-Neudorf,newly_added
180,https://www.athome.lu/en/buy/apartment/luxembourg/id-7394149.html,Luxembourg-Kirchberg,newly_added
181,https://www.athome.lu/en/buy/apartment/bertrange/id-7737402.html,Bertrange,newly_added
182,https://www.athome.lu/en/buy/apartment/luxembourg/id-7661571.html,Luxembourg-Cessange,newly_added
183,https://www.athome.lu/en/buy/apartment/luxembourg/id-7694037.html,Luxembourg-Cessange,newly_added
184,https://www.athome.lu/en/buy/apartment/wasserbillig/id-7349475.html,Wasserbillig,newly_added
185,https://www.athome.lu/en/buy/apartment/wasserbillig/id-7349477.html,Wasserbillig,newly_added
186,https://www.athome.lu/en/buy/apartment/kayl/id-6947943.html,Kayl,newly_added
187,https://www.athome.lu/en/buy/apartment/hobscheid/id-7489665.html,Hobscheid,newly_added
188,https://www.athome.lu/en/buy/apartment/kopstal/id-7567057.html,Kopstal,newly_added
189,https://www.athome.lu/en/buy/house/syren/id-7678712.html,Syren,newly_added
190,https://www.athome.lu/en/buy/house/kayl/id-7734681.html,Kayl,newly_added
191,https://www.athome.lu/en/buy/apartment/esch-sur-alzette/id-7718874.html,Esch-sur-Alzette,newly_added
192,https://www.athome.lu/en/buy/apartment/steinfort/id-7647186.html,Steinfort,newly_added
193,https://www.athome.lu/en/buy/apartment/luxembourg/id-7723142.html,Luxembourg-Belair,newly_added
194,https://www.athome.lu/en/buy/house/mamer/id-7509384.html,Mamer,newly_added
