,property,price_range,location,property_link,agency,unit,unit_price,unit_type,unit_info
10,Appartements et Appartements-studio dans programme neuf à Mondercange,"€ 470,000 - € 1,300,000",Mondercange,https://www.immotop.lu/annonces/511197/166165/,HD33,"Studio d'Esch, Pontpierre, Mondercange","€ 525,000",Studio,{'superficie': '46\n m²'}
11,Appartements et Appartements-studio dans programme neuf à Mondercange,"€ 470,000 - € 1,300,000",Mondercange,https://www.immotop.lu/annonces/511197/166167/,HD33,"Studio d'Esch, Pontpierre, Mondercange","€ 540,000",Studio,{'superficie': '48\n m²'}
12,Appartements et Appartements-studio dans programme neuf à Mondercange,"€ 470,000 - € 1,300,000",Mondercange,https://www.immotop.lu/annonces/511197/166169/,HD33,"Studio d'Esch, Pontpierre, Mondercange","€ 565,000",Studio,{'superficie': '49\n m²'}
13,Appartements et Appartements-studio dans programme neuf à Mondercange,"€ 470,000 - € 1,300,000",Mondercange,https://www.immotop.lu/annonces/511197/166171/,HD33,"Appartement 2 chambres d'Esch, Pontpierre, Mondercange","€ 765,000",Appartement,"{'chambres/pièces': '2', 'superficie': '74\n m²', 'salle de bain': '1', 'étage': 'T'}"
14,Appartements et Appartements-studio dans programme neuf à Mondercange,"€ 470,000 - € 1,300,000",Mondercange,https://www.immotop.lu/annonces/511197/166173/,HD33,"Appartement 2 chambres d'Esch, Pontpierre, Mondercange","€ 810,000",Appartement,"{'chambres/pièces': '2', 'superficie': '79\n m²', 'salle de bain': '1', 'étage': '1'}"
15,Appartements et Appartements-studio dans programme neuf à Mondercange,"€ 470,000 - € 1,300,000",Mondercange,https://www.immotop.lu/annonces/511197/166175/,HD33,"Appartement 2 chambres d'Esch, Pontpierre, Mondercange","€ 825,000",Appartement,"{'chambres/pièces': '2', 'superficie': '78\n m²', 'salle de bain': '1', 'étage': 'T'}"
16,Appartements et Appartements-studio dans programme neuf à Mondercange,"€ 470,000 - € 1,300,000",Mondercange,https://www.immotop.lu/annonces/511197/166177/,HD33,"Appartement 2 chambres d'Esch, Pontpierre, Mondercange","€ 840,000",Appartement,"{'chambres/pièces': '2', 'superficie': '81\n m²', 'salle de bain': '1', 'étage': '2'}"
17,Appartements et Appartements-studio dans programme neuf à Mondercange,"€ 470,000 - € 1,300,000",Mondercange,https://www.immotop.lu/annonces/511197/166179/,HD33,"Appartement 2 chambres d'Esch, Pontpierre, Mondercange","€ 870,000",Appartement,"{'chambres/pièces': '2', 'superficie': '86\n m²', 'salle de bain': '1', 'étage': '2'}"
18,Appartements et Appartements-studio dans programme neuf à Mondercange,"€ 470,000 - € 1,300,000",Mondercange,https://www.immotop.lu/annonces/511197/166181/,HD33,"Appartement 2 chambres d'Esch, Pontpierre, Mondercange","€ 970,000",Appartement,"{'chambres/pièces': '2', 'superficie': '90\n m²', 'salle de bain': '1', 'étage': '1'}"
19,Appartements et Appartements-studio dans programme neuf à Mondercange,"€ 470,000 - € 1,300,000",Mondercange,https://www.immotop.lu/annonces/511197/166183/,HD33,"Appartement 3 chambres d'Esch, Pontpierre, Mondercange","€ 1,050,000",Appartement,"{'chambres/pièces': '3', 'superficie': '108\n m²', 'salle de bain': '1', 'étage': '1'}"
20,Appartements et Appartements-studio dans programme neuf à Mondercange,"€ 470,000 - € 1,300,000",Mondercange,https://www.immotop.lu/annonces/511197/166185/,HD33,"Appartement 3 chambres d'Esch, Pontpierre, Mondercange","€ 1,139,000",Appartement,"{'chambres/pièces': '3', 'superficie': '114\n m²', 'salle de bain': '1', 'étage': 'T'}"
21,Appartements et Appartements-studio dans programme neuf à Mondercange,"€ 470,000 - € 1,300,000",Mondercange,https://www.immotop.lu/annonces/511197/166187/,HD33,"Appartement 3 chambres d'Esch, Pontpierre, Mondercange","€ 1,140,000",Appartement,"{'chambres/pièces': '3', 'superficie': '119\n m²', 'salle de bain': '1', 'étage': '1'}"
22,Appartements et Appartements-studio dans programme neuf à Mondercange,"€ 470,000 - € 1,300,000",Mondercange,https://www.immotop.lu/annonces/511197/166191/,HD33,"Appartement 3 chambres d'Esch, Pontpierre, Mondercange","€ 1,230,000",Appartement,"{'chambres/pièces': '3', 'superficie': '127\n m²', 'salle de bain': '1', 'étage': '2'}"
23,Appartements et Appartements-studio dans programme neuf à Mondercange,"€ 470,000 - € 1,300,000",Mondercange,https://www.immotop.lu/annonces/511197/166189/,HD33,"Appartement 3 chambres d'Esch, Pontpierre, Mondercange","€ 1,230,000",Appartement,"{'chambres/pièces': '3', 'superficie': '125\n m²', 'salle de bain': '1', 'étage': 'T'}"
24,Appartements et Appartements-studio dans programme neuf à Mondercange,"€ 470,000 - € 1,300,000",Mondercange,https://www.immotop.lu/annonces/511197/166193/,HD33,"Appartement 3 chambres d'Esch, Pontpierre, Mondercange","€ 1,300,000",Appartement,"{'chambres/pièces': '3', 'superficie': '133\n m²', 'salle de bain': '1', 'étage': '2'}"
25,Duplex et Appartements dans programme neuf à Garnich,"€ 850,950 - € 956,650",Garnich,https://www.immotop.lu/annonces/511297/166227/,Capitis Immobilier,"Appartement 2 chambres neuf, rez-de-chaussée, Garnich, Garnich","€ 850,950",Appartement,"{'chambres/pièces': '2', 'superficie': '78\n m²', 'salle de bain': '1', 'étage': '1'}"
26,Duplex et Appartements dans programme neuf à Garnich,"€ 850,950 - € 956,650",Garnich,https://www.immotop.lu/annonces/511297/166235/,Capitis Immobilier,"Appartement 2 chambres neuf, rez-de-chaussée, Garnich, Garnich","€ 894,560",Appartement,"{'chambres/pièces': '2', 'superficie': '89\n m²', 'salle de bain': '1', 'étage': '1'}"
27,Duplex et Appartements dans programme neuf à Garnich,"€ 850,950 - € 956,650",Garnich,https://www.immotop.lu/annonces/511297/166239/,Capitis Immobilier,"Duplex à vendre, Garnich, Garnich","€ 901,770",Duplex,"{'chambres/pièces': '2', 'superficie': '86\n m²', 'salle de bain': '1'}"
28,Duplex et Appartements dans programme neuf à Garnich,"€ 850,950 - € 956,650",Garnich,https://www.immotop.lu/annonces/511297/166241/,Capitis Immobilier,"Appartement 2 chambres neuf, rez-de-chaussée, Garnich, Garnich","€ 920,350",Appartement,"{'chambres/pièces': '2', 'superficie': '89\n m²', 'salle de bain': '1', 'étage': 'T'}"
29,Duplex et Appartements dans programme neuf à Garnich,"€ 850,950 - € 956,650",Garnich,https://www.immotop.lu/annonces/511297/166245/,Capitis Immobilier,"Appartement 2 chambres neuf, rez-de-chaussée, Garnich, Garnich","€ 943,110",Appartement,"{'chambres/pièces': '2', 'superficie': '106\n m²', 'salle de bain': '1', 'étage': 'T'}"
30,Duplex et Appartements dans programme neuf à Garnich,"€ 850,950 - € 956,650",Garnich,https://www.immotop.lu/annonces/511297/166249/,Capitis Immobilier,"Duplex à vendre, Garnich, Garnich","€ 950,090",Duplex,"{'chambres/pièces': '2', 'superficie': '87\n m²', 'salle de bain': '1'}"
31,Duplex et Appartements dans programme neuf à Garnich,"€ 850,950 - € 956,650",Garnich,https://www.immotop.lu/annonces/511297/166253/,Capitis Immobilier,"Duplex à vendre, Garnich, Garnich","€ 956,200",Duplex,"{'chambres/pièces': '2', 'superficie': '97\n m²', 'salle de bain': '1'}"
32,Duplex et Appartements dans programme neuf à Garnich,"€ 850,950 - € 956,650",Garnich,https://www.immotop.lu/annonces/511297/166257/,Capitis Immobilier,"Duplex à vendre, Garnich, Garnich","€ 956,650",Duplex,"{'chambres/pièces': '2', 'superficie': '96\n m²', 'salle de bain': '1'}"
33,Appartements et Duplex dans programme neuf à Luxembourg,"€ 713,527 - € 3,070,024",Luxembourg,https://www.immotop.lu/annonces/475665/153005/,Capitis Immobilier,"Studio à vendre, Belair, Luxembourg","€ 713,527",Studio,"{'superficie': '45\n m²', 'salle de bain': '1'}"
34,Appartements et Duplex dans programme neuf à Luxembourg,"€ 713,527 - € 3,070,024",Luxembourg,https://www.immotop.lu/annonces/475665/152999/,Capitis Immobilier,"Studio à vendre, Belair, Luxembourg","€ 713,527",Studio,"{'superficie': '47\n m²', 'salle de bain': '1'}"
35,Appartements et Duplex dans programme neuf à Luxembourg,"€ 713,527 - € 3,070,024",Luxembourg,https://www.immotop.lu/annonces/475665/153011/,Capitis Immobilier,"Appartement 1 chambre neuf, rez-de-chaussée, Belair, Luxembourg","€ 784,936",Appartement,"{'chambre/pièce': '1', 'superficie': '48\n m²', 'salle de bain': '1', 'étage': '1'}"
36,Appartements et Duplex dans programme neuf à Luxembourg,"€ 713,527 - € 3,070,024",Luxembourg,https://www.immotop.lu/annonces/475665/153019/,Capitis Immobilier,"Appartement 1 chambre neuf, rez-de-chaussée, Belair, Luxembourg","€ 828,880",Appartement,"{'chambre/pièce': '1', 'superficie': '52\n m²', 'salle de bain': '1', 'étage': '2'}"
37,Appartements et Duplex dans programme neuf à Luxembourg,"€ 713,527 - € 3,070,024",Luxembourg,https://www.immotop.lu/annonces/475665/153015/,Capitis Immobilier,"Appartement 1 chambre neuf, rez-de-chaussée, Belair, Luxembourg","€ 828,880",Appartement,"{'chambre/pièce': '1', 'superficie': '50\n m²', 'étage': 'T'}"
38,Appartements et Duplex dans programme neuf à Luxembourg,"€ 713,527 - € 3,070,024",Luxembourg,https://www.immotop.lu/annonces/475665/153025/,Capitis Immobilier,"Appartement 1 chambre neuf, rez-de-chaussée, Belair, Luxembourg","€ 949,726",Appartement,"{'chambre/pièce': '1', 'superficie': '54\n m²', 'salle de bain': '1', 'étage': 'T'}"
39,Appartements et Duplex dans programme neuf à Luxembourg,"€ 713,527 - € 3,070,024",Luxembourg,https://www.immotop.lu/annonces/475665/153027/,Capitis Immobilier,"Appartement 1 chambre neuf, rez-de-chaussée, Belair, Luxembourg","€ 1,039,811",Appartement,"{'chambre/pièce': '1', 'superficie': '64\n m²', 'salle de bain': '1', 'étage': '1'}"
40,Appartements et Duplex dans programme neuf à Luxembourg,"€ 713,527 - € 3,070,024",Luxembourg,https://www.immotop.lu/annonces/475665/153031/,Capitis Immobilier,"Appartement 1 chambre neuf, rez-de-chaussée, Belair, Luxembourg","€ 1,076,065",Appartement,"{'chambre/pièce': '1', 'superficie': '64\n m²', 'étage': 'T'}"
41,Appartements et Duplex dans programme neuf à Luxembourg,"€ 713,527 - € 3,070,024",Luxembourg,https://www.immotop.lu/annonces/475665/153029/,Capitis Immobilier,"Appartement 1 chambre neuf, rez-de-chaussée, Belair, Luxembourg","€ 1,076,065",Appartement,"{'chambre/pièce': '1', 'superficie': '66\n m²', 'salle de bain': '1', 'étage': 'T'}"
42,Appartements et Duplex dans programme neuf à Luxembourg,"€ 713,527 - € 3,070,024",Luxembourg,https://www.immotop.lu/annonces/475665/153033/,Capitis Immobilier,"Appartement 1 chambre neuf, rez-de-chaussée, Belair, Luxembourg","€ 1,158,460",Appartement,"{'chambre/pièce': '1', 'superficie': '70\n m²', 'salle de bain': '1', 'étage': 'T'}"
43,Appartements et Duplex dans programme neuf à Luxembourg,"€ 713,527 - € 3,070,024",Luxembourg,https://www.immotop.lu/annonces/475665/153035/,Capitis Immobilier,"Appartement 2 chambres neuf, rez-de-chaussée, Belair, Luxembourg","€ 1,251,841",Appartement,"{'chambres/pièces': '2', 'superficie': '73\n m²', 'salle de bain': '1', 'étage': 'T'}"
44,Appartements et Duplex dans programme neuf à Luxembourg,"€ 713,527 - € 3,070,024",Luxembourg,https://www.immotop.lu/annonces/475665/153037/,Capitis Immobilier,"Duplex à vendre, Belair, Luxembourg","€ 1,339,729",Duplex,"{'chambres/pièces': '2', 'superficie': '80\n m²', 'salle de bain': '1'}"
45,Appartements et Duplex dans programme neuf à Luxembourg,"€ 713,527 - € 3,070,024",Luxembourg,https://www.immotop.lu/annonces/475665/153039/,Capitis Immobilier,"Appartement 2 chambres neuf, rez-de-chaussée, Belair, Luxembourg","€ 1,460,575",Appartement,"{'chambres/pièces': '2', 'superficie': '90\n m²', 'salle de bain': '1', 'étage': '1'}"
46,Appartements et Duplex dans programme neuf à Luxembourg,"€ 713,527 - € 3,070,024",Luxembourg,https://www.immotop.lu/annonces/475665/153041/,Capitis Immobilier,"Duplex à vendre, Belair, Luxembourg","€ 1,513,307",Duplex,"{'chambres/pièces': '2', 'superficie': '91\n m²', 'salle de bain': '1'}"
47,Appartements et Duplex dans programme neuf à Luxembourg,"€ 713,527 - € 3,070,024",Luxembourg,https://www.immotop.lu/annonces/475665/153043/,Capitis Immobilier,"Appartement 2 chambres neuf, rez-de-chaussée, Belair, Luxembourg","€ 1,564,942",Appartement,"{'chambres/pièces': '2', 'superficie': '97\n m²', 'salles de bain': '2', 'étage': 'T'}"
48,Appartements et Duplex dans programme neuf à Luxembourg,"€ 713,527 - € 3,070,024",Luxembourg,https://www.immotop.lu/annonces/475665/153045/,Capitis Immobilier,"Duplex à vendre, Belair, Luxembourg","€ 1,614,379",Duplex,"{'chambres/pièces': '2', 'superficie': '97\n m²', 'salle de bain': '1'}"
49,Appartements et Duplex dans programme neuf à Luxembourg,"€ 713,527 - € 3,070,024",Luxembourg,https://www.immotop.lu/annonces/475665/153047/,Capitis Immobilier,"Appartement 2 chambres neuf, rez-de-chaussée, Belair, Luxembourg","€ 1,619,872",Appartement,"{'chambres/pièces': '2', 'superficie': '103\n m²', 'salles de bain': '2', 'étage': '2'}"
50,Appartements et Duplex dans programme neuf à Luxembourg,"€ 713,527 - € 3,070,024",Luxembourg,https://www.immotop.lu/annonces/475665/153049/,Capitis Immobilier,"Appartement 2 chambres neuf, rez-de-chaussée, Belair, Luxembourg","€ 1,641,844",Appartement,"{'chambres/pièces': '2', 'superficie': '97\n m²', 'salle de bain': '1', 'étage': '1'}"
51,Appartements et Duplex dans programme neuf à Luxembourg,"€ 713,527 - € 3,070,024",Luxembourg,https://www.immotop.lu/annonces/475665/153051/,Capitis Immobilier,"Appartement 2 chambres neuf, rez-de-chaussée, Belair, Luxembourg","€ 1,658,323",Appartement,"{'chambres/pièces': '2', 'superficie': '98\n m²', 'salle de bain': '1', 'étage': '1'}"
52,Appartements et Duplex dans programme neuf à Luxembourg,"€ 713,527 - € 3,070,024",Luxembourg,https://www.immotop.lu/annonces/475665/153053/,Capitis Immobilier,"Appartement 2 chambres neuf, rez-de-chaussée, Belair, Luxembourg","€ 1,669,309",Appartement,"{'chambres/pièces': '2', 'superficie': '99\n m²', 'salle de bain': '1', 'étage': '1'}"
53,Appartements et Duplex dans programme neuf à Luxembourg,"€ 713,527 - € 3,070,024",Luxembourg,https://www.immotop.lu/annonces/475665/153055/,Capitis Immobilier,"Appartement 2 chambres neuf, rez-de-chaussée, Belair, Luxembourg","€ 1,685,788",Appartement,"{'chambres/pièces': '2', 'superficie': '98\n m²', 'salle de bain': '1', 'étage': 'T'}"
54,Appartements et Duplex dans programme neuf à Luxembourg,"€ 713,527 - € 3,070,024",Luxembourg,https://www.immotop.lu/annonces/475665/153057/,Capitis Immobilier,"Appartement 2 chambres neuf, rez-de-chaussée, Belair, Luxembourg","€ 1,724,239",Appartement,"{'chambres/pièces': '2', 'superficie': '103\n m²', 'salles de bain': '2', 'étage': 'T'}"
55,Appartements et Duplex dans programme neuf à Luxembourg,"€ 713,527 - € 3,070,024",Luxembourg,https://www.immotop.lu/annonces/475665/153059/,Capitis Immobilier,"Appartement 2 chambres neuf, rez-de-chaussée, Belair, Luxembourg","€ 1,768,183",Appartement,"{'chambres/pièces': '2', 'superficie': '104\n m²', 'salles de bain': '2', 'étage': '2'}"
56,Appartements et Duplex dans programme neuf à Luxembourg,"€ 713,527 - € 3,070,024",Luxembourg,https://www.immotop.lu/annonces/475665/153061/,Capitis Immobilier,"Duplex à vendre, Belair, Luxembourg","€ 3,070,024",Duplex,"{'chambres/pièces': '3', 'superficie': '176\n m²', 'salles de bain': '2'}"
57,Appartements dans programme neuf à Pétange,"€ 659,521 - € 719,340",Pétange,https://www.immotop.lu/annonces/468785/150559/,EFA PROMO Sàrl,"Appartement 2 chambres neuf, rez-de-chaussée, Pétange, Pétange","€ 659,521",Appartement,"{'chambres/pièces': '2', 'superficie': '62\n m²', 'étage': 'T'}"
58,Appartements dans programme neuf à Pétange,"€ 659,521 - € 719,340",Pétange,https://www.immotop.lu/annonces/468785/150557/,EFA PROMO Sàrl,"Appartement 2 chambres neuf, rez-de-chaussée, Pétange, Pétange","€ 696,680",Appartement,"{'chambres/pièces': '2', 'superficie': '84\n m²', 'étage': 'T'}"
59,Appartements dans programme neuf à Pétange,"€ 659,521 - € 719,340",Pétange,https://www.immotop.lu/annonces/468785/150555/,EFA PROMO Sàrl,"Appartement 2 chambres neuf, rez-de-chaussée, Pétange, Pétange","€ 719,340",Appartement,"{'chambres/pièces': '2', 'superficie': '75\n m²', 'étage': 'T'}"
60,Maisons individuelles et Appartements dans programme neuf à Kehlen,"€ 604,952 - € 1,619,631",Kehlen,https://www.immotop.lu/annonces/146217/116279/,BATINVEST,"Appartement 1 chambre 79 rue de Luxembourg, Kehlen, Kehlen","€ 604,952",Appartement,"{'chambre/pièce': '1', 'superficie': '49\n m²', 'salle de bain': '1', 'étage': 'T'}"
61,Maisons individuelles et Appartements dans programme neuf à Kehlen,"€ 604,952 - € 1,619,631",Kehlen,https://www.immotop.lu/annonces/146217/58371/,BATINVEST,"Appartement 2 chambres 79 rue de Luxembourg, Kehlen, Kehlen","€ 959,507",Appartement,"{'chambres/pièces': '2', 'superficie': '92\n m²', 'salles de bain': '2', 'étage': '1'}"
62,Maisons individuelles et Appartements dans programme neuf à Kehlen,"€ 604,952 - € 1,619,631",Kehlen,https://www.immotop.lu/annonces/146217/58345/,BATINVEST,"Appartement 2 chambres 79 rue de Luxembourg, Kehlen, Kehlen","€ 965,368",Appartement,"{'chambres/pièces': '2', 'superficie': '91\n m²', 'salles de bain': '2', 'étage': '1'}"
63,Maisons individuelles et Appartements dans programme neuf à Kehlen,"€ 604,952 - € 1,619,631",Kehlen,https://www.immotop.lu/annonces/146217/58339/,BATINVEST,"Appartement 2 chambres 79 rue de Luxembourg, Kehlen, Kehlen","€ 994,863",Appartement,"{'chambres/pièces': '2', 'superficie': '91\n m²', 'salles de bain': '2', 'étage': '1'}"
64,Maisons individuelles et Appartements dans programme neuf à Kehlen,"€ 604,952 - € 1,619,631",Kehlen,https://www.immotop.lu/annonces/146217/58299/,BATINVEST,"Appartement 1 chambre 79 rue de Luxembourg, Kehlen, Kehlen","€ 1,004,543",Appartement,"{'chambre/pièce': '1', 'superficie': '86\n m²', 'salle de bain': '1', 'étage': 'T'}"
65,Maisons individuelles et Appartements dans programme neuf à Kehlen,"€ 604,952 - € 1,619,631",Kehlen,https://www.immotop.lu/annonces/146217/58307/,BATINVEST,"Appartement 2 chambres 79 rue de Luxembourg, Kehlen, Kehlen","€ 1,093,856",Appartement,"{'chambres/pièces': '2', 'superficie': '92\n m²', 'salles de bain': '2', 'étage': 'T'}"
66,Maisons individuelles et Appartements dans programme neuf à Kehlen,"€ 604,952 - € 1,619,631",Kehlen,https://www.immotop.lu/annonces/146217/58353/,BATINVEST,"Appartement 2 chambres 79 rue de Luxembourg, Kehlen, Kehlen","€ 1,098,239",Appartement,"{'chambres/pièces': '2', 'superficie': '96\n m²', 'salles de bain': '2', 'étage': '1'}"
67,Maisons individuelles et Appartements dans programme neuf à Kehlen,"€ 604,952 - € 1,619,631",Kehlen,https://www.immotop.lu/annonces/146217/58325/,BATINVEST,"Appartement 2 chambres 79 rue de Luxembourg, Kehlen, Kehlen","€ 1,174,374",Appartement,"{'chambres/pièces': '2', 'superficie': '95\n m²', 'salle de bain': '1', 'étage': 'T'}"
68,Maisons individuelles et Appartements dans programme neuf à Kehlen,"€ 604,952 - € 1,619,631",Kehlen,https://www.immotop.lu/annonces/146217/116281/,BATINVEST,"Maison individuelle 79 rue de Luxembourg, Kehlen, Kehlen","€ 1,533,929",Maison individuelle,"{'chambres/pièces': '3', 'superficie': '132\n m²', 'salles de bain': '2'}"
69,Maisons individuelles et Appartements dans programme neuf à Kehlen,"€ 604,952 - € 1,619,631",Kehlen,https://www.immotop.lu/annonces/146217/58405/,BATINVEST,"Appartement 3 chambres 79 rue de Luxembourg, Kehlen, Kehlen","€ 1,533,929",Appartement,"{'chambres/pièces': '3', 'superficie': '132\n m²', 'salles de bain': '2', 'étage': '3'}"
70,Maisons individuelles et Appartements dans programme neuf à Kehlen,"€ 604,952 - € 1,619,631",Kehlen,https://www.immotop.lu/annonces/146217/58377/,BATINVEST,"Appartement 3 chambres 79 rue de Luxembourg, Kehlen, Kehlen","€ 1,582,103",Appartement,"{'chambres/pièces': '3', 'superficie': '145\n m²', 'salles de bain': '3', 'étage': '1'}"
71,Maisons individuelles et Appartements dans programme neuf à Kehlen,"€ 604,952 - € 1,619,631",Kehlen,https://www.immotop.lu/annonces/146217/58363/,BATINVEST,"Appartement 3 chambres 79 rue de Luxembourg, Kehlen, Kehlen","€ 1,586,399",Appartement,"{'chambres/pièces': '3', 'superficie': '145\n m²', 'salles de bain': '3', 'étage': '1'}"
72,Maisons individuelles et Appartements dans programme neuf à Kehlen,"€ 604,952 - € 1,619,631",Kehlen,https://www.immotop.lu/annonces/146217/116283/,BATINVEST,"Maison individuelle 79 rue de Luxembourg, Kehlen, Kehlen","€ 1,619,631",Maison individuelle,"{'chambres/pièces': '3', 'superficie': '141\n m²', 'salles de bain': '3'}"
73,Maisons individuelles et Appartements dans programme neuf à Kehlen,"€ 604,952 - € 1,619,631",Kehlen,https://www.immotop.lu/annonces/146217/58387/,BATINVEST,"Appartement 3 chambres 79 rue de Luxembourg, Kehlen, Kehlen","€ 1,619,631",Appartement,"{'chambres/pièces': '3', 'superficie': '141\n m²', 'salles de bain': '3', 'étage': '3'}"
74,Maisons individuelles dans programme neuf à Junglinster,"€ 1,335,772 - € 1,516,774",Junglinster,https://www.immotop.lu/annonces/146231/58337/,BATINVEST,"Maison individuelle 172 m², neuve, Godbrange, Junglinster","€ 1,335,772",Maison individuelle,"{'chambres/pièces': '3', 'superficie': '172\n m²', 'salles de bain': '2'}"
75,Maisons individuelles dans programme neuf à Junglinster,"€ 1,335,772 - € 1,516,774",Junglinster,https://www.immotop.lu/annonces/146231/58309/,BATINVEST,"Maison individuelle 178 m², neuve, Godbrange, Junglinster","€ 1,355,521",Maison individuelle,"{'chambres/pièces': '3', 'superficie': '178\n m²', 'salles de bain': '2'}"
76,Maisons individuelles dans programme neuf à Junglinster,"€ 1,335,772 - € 1,516,774",Junglinster,https://www.immotop.lu/annonces/146231/58321/,BATINVEST,"Maison individuelle 200 m², neuve, Godbrange, Junglinster","€ 1,362,373",Maison individuelle,"{'chambres/pièces': '4', 'superficie': '200\n m²', 'salles de bain': '2'}"
77,Maisons individuelles dans programme neuf à Junglinster,"€ 1,335,772 - € 1,516,774",Junglinster,https://www.immotop.lu/annonces/146231/58347/,BATINVEST,"Maison individuelle 194 m², neuve, Godbrange, Junglinster","€ 1,516,774",Maison individuelle,"{'chambres/pièces': '3', 'superficie': '194\n m²', 'salles de bain': '2'}"
78,Appartements et Appartements-studio dans programme neuf à Bertrange,"€ 550,000 - € 2,988,400",Bertrange,https://www.immotop.lu/annonces/69461/161061/,SOLUM REAL ESTATE S.à r.l.,"Studio a laangert, Bertrange, Bertrange","€ 550,000",Studio,{'superficie': '41\n m²'}
79,Appartements et Appartements-studio dans programme neuf à Bertrange,"€ 550,000 - € 2,988,400",Bertrange,https://www.immotop.lu/annonces/69461/167809/,SOLUM REAL ESTATE S.à r.l.,"Studio a laangert, Bertrange, Bertrange","€ 770,000",Studio,"{'superficie': '56\n m²', 'salle de bain': '1'}"
80,Appartements et Appartements-studio dans programme neuf à Bertrange,"€ 550,000 - € 2,988,400",Bertrange,https://www.immotop.lu/annonces/69461/155639/,SOLUM REAL ESTATE S.à r.l.,"Appartement 1 chambre a laangert, Bertrange, Bertrange","€ 868,104",Appartement,"{'chambre/pièce': '1', 'superficie': '62\n m²', 'salle de bain': '1', 'étage': '1'}"
81,Appartements et Appartements-studio dans programme neuf à Bertrange,"€ 550,000 - € 2,988,400",Bertrange,https://www.immotop.lu/annonces/69461/146575/,SOLUM REAL ESTATE S.à r.l.,"Appartement 2 chambres a laangert, Bertrange, Bertrange","€ 895,000",Appartement,"{'chambres/pièces': '2', 'superficie': '79\n m²', 'salle de bain': '1', 'étage': '2'}"
82,Appartements et Appartements-studio dans programme neuf à Bertrange,"€ 550,000 - € 2,988,400",Bertrange,https://www.immotop.lu/annonces/69461/25355/,SOLUM REAL ESTATE S.à r.l.,"Appartement 1 chambre a laangert, Bertrange, Bertrange","€ 1,042,449",Appartement,"{'chambre/pièce': '1', 'superficie': '63\n m²', 'salle de bain': '1', 'étage': 'T'}"
