,Property,Price_Range,Location,Link,Agency,Unit,Unit_Price_euro,Unit_Type,Rooms,Area_sqm,Bathrooms,Stage
513,Duplex et Appartements dans programme neuf à Hesperange,"€ 815,701 - € 1,410,140",Hesperange,https://www.immotop.lu/annonces/369663/124493/,COPHILUX,"Duplex 6 / 8 rue de l'église, Alzingen, Hesperange",1410140.0,Duplex,3.0,128.0,2.0,
514,Appartements et Penthouses dans programme neuf à Steinfort,"€ 431,948 - € 1,250,000",Steinfort,https://www.immotop.lu/annonces/500569/159983/,VIP Promotions s.a.,Bureau - Cabinet en Vente,431948.0,Bureau - Cabinet,,57.0,,T
515,Appartements et Penthouses dans programme neuf à Steinfort,"€ 431,948 - € 1,250,000",Steinfort,https://www.immotop.lu/annonces/500569/159985/,VIP Promotions s.a.,"Appartement 2 chambres 60, rue de Luxembourg, Cap, Hagen, Steinfort",850000.0,Appartement,2.0,92.0,1.0,1
516,Appartements et Penthouses dans programme neuf à Steinfort,"€ 431,948 - € 1,250,000",Steinfort,https://www.immotop.lu/annonces/500569/159987/,VIP Promotions s.a.,"Appartement 2 chambres 60, rue de Luxembourg, Cap, Hagen, Steinfort",1150000.0,Appartement,2.0,85.0,1.0,T
517,Appartements et Penthouses dans programme neuf à Steinfort,"€ 431,948 - € 1,250,000",Steinfort,https://www.immotop.lu/annonces/500569/159989/,VIP Promotions s.a.,"Penthouse 60, rue de Luxembourg, Cap, Hagen, Steinfort",1250000.0,Penthouse,3.0,125.0,2.0,2
518,Appartements et Penthouses dans programme neuf à Junglinster,"€ 865,000 - € 1,333,000",Junglinster,https://www.immotop.lu/annonces/436211/141953/,Von Poll Real Estate,"Appartement 2 chambres neuf, rez-de-chaussée, Junglinster, Graulinster, Blumenthal, Junglinster",865000.0,Appartement,2.0,84.0,1.0,T
519,Appartements et Penthouses dans programme neuf à Junglinster,"€ 865,000 - € 1,333,000",Junglinster,https://www.immotop.lu/annonces/436211/141955/,Von Poll Real Estate,"Appartement 2 chambres neuf, rez-de-chaussée, Junglinster, Graulinster, Blumenthal, Junglinster",1024000.0,Appartement,2.0,98.0,1.0,T
520,Appartements et Penthouses dans programme neuf à Junglinster,"€ 865,000 - € 1,333,000",Junglinster,https://www.immotop.lu/annonces/436211/141957/,Von Poll Real Estate,"Penthouse neuf, 99 m², Junglinster, Graulinster, Blumenthal, Junglinster",1050000.0,Penthouse,3.0,99.0,2.0,2
521,Appartements et Penthouses dans programme neuf à Junglinster,"€ 865,000 - € 1,333,000",Junglinster,https://www.immotop.lu/annonces/436211/141959/,Von Poll Real Estate,"Appartement 3 chambres neuf, rez-de-chaussée, Junglinster, Graulinster, Blumenthal, Junglinster",1189000.0,Appartement,3.0,118.0,2.0,1
522,Appartements et Penthouses dans programme neuf à Junglinster,"€ 865,000 - € 1,333,000",Junglinster,https://www.immotop.lu/annonces/436211/141961/,Von Poll Real Estate,"Penthouse neuf, 133 m², Junglinster, Graulinster, Blumenthal, Junglinster",1278000.0,Penthouse,3.0,133.0,2.0,2
523,Appartements et Penthouses dans programme neuf à Junglinster,"€ 865,000 - € 1,333,000",Junglinster,https://www.immotop.lu/annonces/436211/141963/,Von Poll Real Estate,"Appartement 3 chambres neuf, rez-de-chaussée, Junglinster, Graulinster, Blumenthal, Junglinster",1333000.0,Appartement,3.0,152.0,2.0,1
524,Appartements et Duplex dans programme neuf à Dudelange,"€ 521,218 - € 998,204",Dudelange,https://www.immotop.lu/annonces/86305/40457/,Von Poll Real Estate,"Appartement 1 chambre neuf, rez-de-chaussée, Dudelange, Dudelange",521218.0,Appartement,1.0,51.0,1.0,3
525,Appartements et Duplex dans programme neuf à Dudelange,"€ 521,218 - € 998,204",Dudelange,https://www.immotop.lu/annonces/86305/40427/,Von Poll Real Estate,"Duplex à vendre, Dudelange, Dudelange",524189.0,Duplex,1.0,57.0,1.0,
526,Appartements et Duplex dans programme neuf à Dudelange,"€ 521,218 - € 998,204",Dudelange,https://www.immotop.lu/annonces/86305/40429/,Von Poll Real Estate,"Duplex à vendre, Dudelange, Dudelange",577225.0,Duplex,1.0,63.0,1.0,
527,Appartements et Duplex dans programme neuf à Dudelange,"€ 521,218 - € 998,204",Dudelange,https://www.immotop.lu/annonces/86305/40467/,Von Poll Real Estate,"Appartement 1 chambre neuf, rez-de-chaussée, Dudelange, Dudelange",614728.0,Appartement,1.0,63.0,1.0,3
528,Appartements et Duplex dans programme neuf à Dudelange,"€ 521,218 - € 998,204",Dudelange,https://www.immotop.lu/annonces/86305/40435/,Von Poll Real Estate,"Duplex à vendre, Dudelange, Dudelange",790215.0,Duplex,2.0,85.0,1.0,
529,Appartements et Duplex dans programme neuf à Dudelange,"€ 521,218 - € 998,204",Dudelange,https://www.immotop.lu/annonces/86305/40421/,Von Poll Real Estate,"Appartement 2 chambres neuf, rez-de-chaussée, Dudelange, Dudelange",968756.0,Appartement,2.0,111.0,1.0,1
530,Appartements et Duplex dans programme neuf à Dudelange,"€ 521,218 - € 998,204",Dudelange,https://www.immotop.lu/annonces/86305/40479/,Von Poll Real Estate,"Appartement 2 chambres neuf, rez-de-chaussée, Dudelange, Dudelange",974271.0,Appartement,2.0,104.0,1.0,4
531,Appartements et Duplex dans programme neuf à Dudelange,"€ 521,218 - € 998,204",Dudelange,https://www.immotop.lu/annonces/86305/40437/,Von Poll Real Estate,"Appartement 2 chambres neuf, rez-de-chaussée, Dudelange, Dudelange",981121.0,Appartement,2.0,111.0,1.0,2
532,Appartements et Duplex dans programme neuf à Dudelange,"€ 521,218 - € 998,204",Dudelange,https://www.immotop.lu/annonces/86305/40487/,Von Poll Real Estate,"Appartement 2 chambres neuf, rez-de-chaussée, Dudelange, Dudelange",989641.0,Appartement,2.0,103.0,1.0,4
533,Appartements et Duplex dans programme neuf à Dudelange,"€ 521,218 - € 998,204",Dudelange,https://www.immotop.lu/annonces/86305/40449/,Von Poll Real Estate,"Appartement 2 chambres neuf, rez-de-chaussée, Dudelange, Dudelange",998204.0,Appartement,2.0,114.0,1.0,3
534,Appartements dans programme neuf à Bertrange,"€ 1,388,766 - € 2,103,035",Bertrange,https://www.immotop.lu/annonces/157631/63631/,MILLEWEE,"Appartement 3 chambres neuf, rez-de-chaussée, Bertrange, Bertrange",1388766.0,Appartement,3.0,118.0,1.0,2
535,Appartements dans programme neuf à Bertrange,"€ 1,388,766 - € 2,103,035",Bertrange,https://www.immotop.lu/annonces/157631/63621/,MILLEWEE,"Appartement 3 chambres neuf, rez-de-chaussée, Bertrange, Bertrange",1495314.0,Appartement,3.0,129.0,2.0,1
536,Appartements dans programme neuf à Bertrange,"€ 1,388,766 - € 2,103,035",Bertrange,https://www.immotop.lu/annonces/157631/63607/,MILLEWEE,"Appartement 3 chambres neuf, rez-de-chaussée, Bertrange, Bertrange",1507312.0,Appartement,3.0,129.0,1.0,1
537,Appartements dans programme neuf à Bertrange,"€ 1,388,766 - € 2,103,035",Bertrange,https://www.immotop.lu/annonces/157631/63601/,MILLEWEE,"Appartement 3 chambres neuf, rez-de-chaussée, Bertrange, Bertrange",1740715.0,Appartement,3.0,149.0,1.0,T
538,Appartements dans programme neuf à Bertrange,"€ 1,388,766 - € 2,103,035",Bertrange,https://www.immotop.lu/annonces/157631/63595/,MILLEWEE,"Appartement 3 chambres neuf, rez-de-chaussée, Bertrange, Bertrange",1823909.0,Appartement,3.0,152.0,1.0,T
539,Appartements dans programme neuf à Bertrange,"€ 1,388,766 - € 2,103,035",Bertrange,https://www.immotop.lu/annonces/157631/63657/,MILLEWEE,"Appartement 3 chambres neuf, rez-de-chaussée, Bertrange, Bertrange",1894778.0,Appartement,3.0,109.0,2.0,3
540,Appartements dans programme neuf à Bertrange,"€ 1,388,766 - € 2,103,035",Bertrange,https://www.immotop.lu/annonces/157631/63639/,MILLEWEE,"Appartement 3 chambres neuf, rez-de-chaussée, Bertrange, Bertrange",2103035.0,Appartement,3.0,130.0,2.0,3
541,Appartements dans programme neuf à Kopstal,"€ 959,507 - € 1,619,631",Kopstal,https://www.immotop.lu/annonces/174417/128247/,DAN BECK Immobilière,"Appartement 2 chambres neuf, rez-de-chaussée, Kopstal, Kopstal",959507.0,Appartement,2.0,92.0,,1
542,Appartements dans programme neuf à Kopstal,"€ 959,507 - € 1,619,631",Kopstal,https://www.immotop.lu/annonces/174417/70547/,DAN BECK Immobilière,"Appartement 1 chambre neuf, rez-de-chaussée, Kopstal, Kopstal",1004543.0,Appartement,1.0,86.0,,T
543,Appartements dans programme neuf à Kopstal,"€ 959,507 - € 1,619,631",Kopstal,https://www.immotop.lu/annonces/174417/70551/,DAN BECK Immobilière,"Appartement 2 chambres neuf, rez-de-chaussée, Kopstal, Kopstal",1093856.0,Appartement,2.0,92.0,,T
544,Appartements dans programme neuf à Kopstal,"€ 959,507 - € 1,619,631",Kopstal,https://www.immotop.lu/annonces/174417/128249/,DAN BECK Immobilière,"Appartement 2 chambres neuf, rez-de-chaussée, Kopstal, Kopstal",1098239.0,Appartement,2.0,96.0,,T
545,Appartements dans programme neuf à Kopstal,"€ 959,507 - € 1,619,631",Kopstal,https://www.immotop.lu/annonces/174417/70549/,DAN BECK Immobilière,"Appartement 2 chambres neuf, rez-de-chaussée, Kopstal, Kopstal",1174374.0,Appartement,2.0,95.0,,T
546,Appartements dans programme neuf à Kopstal,"€ 959,507 - € 1,619,631",Kopstal,https://www.immotop.lu/annonces/174417/70559/,DAN BECK Immobilière,"Appartement 3 chambres neuf, rez-de-chaussée, Kopstal, Kopstal",1582103.0,Appartement,3.0,145.0,1.0,1
547,Appartements dans programme neuf à Kopstal,"€ 959,507 - € 1,619,631",Kopstal,https://www.immotop.lu/annonces/174417/70557/,DAN BECK Immobilière,"Appartement 3 chambres neuf, rez-de-chaussée, Kopstal, Kopstal",1586399.0,Appartement,3.0,145.0,1.0,1
548,Appartements dans programme neuf à Kopstal,"€ 959,507 - € 1,619,631",Kopstal,https://www.immotop.lu/annonces/174417/70561/,DAN BECK Immobilière,"Appartement 3 chambres neuf, rez-de-chaussée, Kopstal, Kopstal",1619631.0,Appartement,3.0,141.0,,2
549,Appartements dans programme neuf à Luxembourg,"€ 827,466 - € 1,360,667",Luxembourg,https://www.immotop.lu/annonces/165795/86615/,DAN BECK Immobilière,"Appartement 1 chambre neuf, rez-de-chaussée, Kirchberg, Luxembourg",827466.0,Appartement,1.0,49.0,1.0,T
550,Appartements dans programme neuf à Luxembourg,"€ 827,466 - € 1,360,667",Luxembourg,https://www.immotop.lu/annonces/165795/67861/,DAN BECK Immobilière,"Appartement 1 chambre neuf, rez-de-chaussée, Kirchberg, Luxembourg",878581.0,Appartement,1.0,51.0,,T
551,Appartements dans programme neuf à Luxembourg,"€ 827,466 - € 1,360,667",Luxembourg,https://www.immotop.lu/annonces/165795/67869/,DAN BECK Immobilière,"Appartement 1 chambre neuf, rez-de-chaussée, Kirchberg, Luxembourg",884340.0,Appartement,1.0,52.0,,T
552,Appartements dans programme neuf à Luxembourg,"€ 827,466 - € 1,360,667",Luxembourg,https://www.immotop.lu/annonces/165795/67883/,DAN BECK Immobilière,"Appartement 1 chambre neuf, rez-de-chaussée, Kirchberg, Luxembourg",885962.0,Appartement,1.0,51.0,,T
553,Appartements dans programme neuf à Luxembourg,"€ 827,466 - € 1,360,667",Luxembourg,https://www.immotop.lu/annonces/165795/67879/,DAN BECK Immobilière,"Appartement 1 chambre neuf, rez-de-chaussée, Kirchberg, Luxembourg",885962.0,Appartement,1.0,51.0,,T
554,Appartements dans programme neuf à Luxembourg,"€ 827,466 - € 1,360,667",Luxembourg,https://www.immotop.lu/annonces/165795/67843/,DAN BECK Immobilière,"Appartement 2 chambres neuf, rez-de-chaussée, Kirchberg, Luxembourg",1274505.0,Appartement,2.0,73.0,,3
555,Appartements dans programme neuf à Luxembourg,"€ 827,466 - € 1,360,667",Luxembourg,https://www.immotop.lu/annonces/165795/67901/,DAN BECK Immobilière,"Appartement 2 chambres neuf, rez-de-chaussée, Kirchberg, Luxembourg",1281178.0,Appartement,2.0,73.0,,2
556,Appartements dans programme neuf à Luxembourg,"€ 827,466 - € 1,360,667",Luxembourg,https://www.immotop.lu/annonces/165795/67921/,DAN BECK Immobilière,"Appartement 2 chambres neuf, rez-de-chaussée, Kirchberg, Luxembourg",1282040.0,Appartement,2.0,76.0,,T
557,Appartements dans programme neuf à Luxembourg,"€ 827,466 - € 1,360,667",Luxembourg,https://www.immotop.lu/annonces/165795/67847/,DAN BECK Immobilière,"Appartement 2 chambres neuf, rez-de-chaussée, Kirchberg, Luxembourg",1282466.0,Appartement,2.0,76.0,,1
558,Appartements dans programme neuf à Luxembourg,"€ 827,466 - € 1,360,667",Luxembourg,https://www.immotop.lu/annonces/165795/67937/,DAN BECK Immobilière,"Appartement 2 chambres neuf, rez-de-chaussée, Kirchberg, Luxembourg",1288859.0,Appartement,2.0,73.0,,2
559,Appartements dans programme neuf à Luxembourg,"€ 827,466 - € 1,360,667",Luxembourg,https://www.immotop.lu/annonces/165795/67953/,DAN BECK Immobilière,"Appartement 2 chambres neuf, rez-de-chaussée, Kirchberg, Luxembourg",1313109.0,Appartement,2.0,76.0,,2
560,Appartements dans programme neuf à Luxembourg,"€ 827,466 - € 1,360,667",Luxembourg,https://www.immotop.lu/annonces/165795/86617/,DAN BECK Immobilière,"Appartement 2 chambres neuf, rez-de-chaussée, Kirchberg, Luxembourg",1331408.0,Appartement,2.0,73.0,,1
561,Appartements dans programme neuf à Luxembourg,"€ 827,466 - € 1,360,667",Luxembourg,https://www.immotop.lu/annonces/165795/86619/,DAN BECK Immobilière,"Appartement 2 chambres neuf, rez-de-chaussée, Kirchberg, Luxembourg",1332468.0,Appartement,2.0,73.0,,1
562,Appartements dans programme neuf à Luxembourg,"€ 827,466 - € 1,360,667",Luxembourg,https://www.immotop.lu/annonces/165795/67971/,DAN BECK Immobilière,"Appartement 1 chambre neuf, rez-de-chaussée, Kirchberg, Luxembourg",1344355.0,Appartement,1.0,81.0,,1
563,Appartements dans programme neuf à Luxembourg,"€ 827,466 - € 1,360,667",Luxembourg,https://www.immotop.lu/annonces/165795/67991/,DAN BECK Immobilière,"Appartement 2 chambres neuf, rez-de-chaussée, Kirchberg, Luxembourg",1345585.0,Appartement,2.0,81.0,,T
564,Appartements dans programme neuf à Luxembourg,"€ 827,466 - € 1,360,667",Luxembourg,https://www.immotop.lu/annonces/165795/67853/,DAN BECK Immobilière,"Appartement 2 chambres neuf, rez-de-chaussée, Kirchberg, Luxembourg",1360667.0,Appartement,2.0,79.0,1.0,3
565,Appartements dans programme neuf à Käerjeng,"€ 624,800 - € 1,170,415",Käerjeng,https://www.immotop.lu/annonces/335063/113267/,DAN BECK Immobilière,"Appartement 1 chambre neuf, rez-de-chaussée, Bascharage, Käerjeng",624800.0,Appartement,1.0,58.0,1.0,1
566,Appartements dans programme neuf à Käerjeng,"€ 624,800 - € 1,170,415",Käerjeng,https://www.immotop.lu/annonces/335063/113257/,DAN BECK Immobilière,"Appartement 2 chambres neuf, rez-de-chaussée, Bascharage, Käerjeng",844596.0,Appartement,2.0,84.0,1.0,1
567,Appartements dans programme neuf à Käerjeng,"€ 624,800 - € 1,170,415",Käerjeng,https://www.immotop.lu/annonces/335063/113269/,DAN BECK Immobilière,"Appartement 2 chambres neuf, rez-de-chaussée, Bascharage, Käerjeng",852630.0,Appartement,2.0,70.0,1.0,2
568,Appartements dans programme neuf à Käerjeng,"€ 624,800 - € 1,170,415",Käerjeng,https://www.immotop.lu/annonces/335063/113273/,DAN BECK Immobilière,"Appartement 2 chambres neuf, rez-de-chaussée, Bascharage, Käerjeng",910209.0,Appartement,2.0,87.0,1.0,1
569,Appartements dans programme neuf à Käerjeng,"€ 624,800 - € 1,170,415",Käerjeng,https://www.immotop.lu/annonces/335063/113255/,DAN BECK Immobilière,"Appartement 2 chambres neuf, rez-de-chaussée, Bascharage, Käerjeng",915891.0,Appartement,2.0,86.0,1.0,1
570,Appartements dans programme neuf à Käerjeng,"€ 624,800 - € 1,170,415",Käerjeng,https://www.immotop.lu/annonces/335063/113275/,DAN BECK Immobilière,"Appartement 2 chambres neuf, rez-de-chaussée, Bascharage, Käerjeng",936952.0,Appartement,2.0,85.0,1.0,T
571,Appartements dans programme neuf à Käerjeng,"€ 624,800 - € 1,170,415",Käerjeng,https://www.immotop.lu/annonces/335063/113277/,DAN BECK Immobilière,"Appartement 2 chambres neuf, rez-de-chaussée, Bascharage, Käerjeng",957685.0,Appartement,2.0,85.0,1.0,T
572,Appartements dans programme neuf à Käerjeng,"€ 624,800 - € 1,170,415",Käerjeng,https://www.immotop.lu/annonces/335063/113263/,DAN BECK Immobilière,"Appartement 2 chambres neuf, rez-de-chaussée, Bascharage, Käerjeng",1026779.0,Appartement,2.0,87.0,2.0,2
573,Appartements dans programme neuf à Käerjeng,"€ 624,800 - € 1,170,415",Käerjeng,https://www.immotop.lu/annonces/335063/113281/,DAN BECK Immobilière,"Appartement 3 chambres neuf, rez-de-chaussée, Bascharage, Käerjeng",1129498.0,Appartement,3.0,104.0,2.0,T
574,Appartements dans programme neuf à Käerjeng,"€ 624,800 - € 1,170,415",Käerjeng,https://www.immotop.lu/annonces/335063/113261/,DAN BECK Immobilière,"Appartement 2 chambres neuf, rez-de-chaussée, Bascharage, Käerjeng",1170415.0,Appartement,2.0,91.0,2.0,2
575,Maisons individuelles dans programme neuf à Käerjeng,"€ 1,396,000 - € 3,784,000",Käerjeng,https://www.immotop.lu/annonces/325469/110435/,DAN BECK Immobilière,"Maison individuelle 145 m², neuve, Hautcharage, Käerjeng",1396000.0,Maison individuelle,3.0,145.0,2.0,
576,Maisons individuelles dans programme neuf à Käerjeng,"€ 1,396,000 - € 3,784,000",Käerjeng,https://www.immotop.lu/annonces/325469/149861/,DAN BECK Immobilière,"Maison individuelle 183 m², neuve, Hautcharage, Käerjeng",1690000.0,Maison individuelle,4.0,183.0,2.0,
577,Maisons individuelles dans programme neuf à Käerjeng,"€ 1,396,000 - € 3,784,000",Käerjeng,https://www.immotop.lu/annonces/325469/110439/,DAN BECK Immobilière,"Maison individuelle 201 m², neuve, Hautcharage, Käerjeng",1721000.0,Maison individuelle,4.0,201.0,2.0,
578,Maisons individuelles dans programme neuf à Käerjeng,"€ 1,396,000 - € 3,784,000",Käerjeng,https://www.immotop.lu/annonces/325469/110445/,DAN BECK Immobilière,"Maison individuelle 200 m², neuve, Hautcharage, Käerjeng",1730000.0,Maison individuelle,4.0,200.0,2.0,
579,Maisons individuelles dans programme neuf à Käerjeng,"€ 1,396,000 - € 3,784,000",Käerjeng,https://www.immotop.lu/annonces/325469/149847/,DAN BECK Immobilière,"Maison individuelle 179 m², neuve, Hautcharage, Käerjeng",1857000.0,Maison individuelle,4.0,179.0,2.0,
580,Maisons individuelles dans programme neuf à Käerjeng,"€ 1,396,000 - € 3,784,000",Käerjeng,https://www.immotop.lu/annonces/325469/149863/,DAN BECK Immobilière,"Maison individuelle 443 m², neuve, Hautcharage, Käerjeng",3784000.0,Maison individuelle,5.0,443.0,3.0,
581,Appartements et Magasins - locaux commerciaux dans programme neuf à Mersch,"€ 478,996 - € 955,385",Mersch,https://www.immotop.lu/annonces/363813/122109/,DAN BECK Immobilière,Local commercial en Vente,478996.0,Local commercial,,71.0,,T
582,Appartements et Magasins - locaux commerciaux dans programme neuf à Mersch,"€ 478,996 - € 955,385",Mersch,https://www.immotop.lu/annonces/363813/122111/,DAN BECK Immobilière,Local commercial en Vente,499531.0,Local commercial,,68.0,,T
583,Appartements et Magasins - locaux commerciaux dans programme neuf à Mersch,"€ 478,996 - € 955,385",Mersch,https://www.immotop.lu/annonces/363813/122113/,DAN BECK Immobilière,Local commercial en Vente,524122.0,Local commercial,,78.0,,T
584,Appartements et Magasins - locaux commerciaux dans programme neuf à Mersch,"€ 478,996 - € 955,385",Mersch,https://www.immotop.lu/annonces/363813/122119/,DAN BECK Immobilière,Local commercial en Vente,560403.0,Local commercial,,88.0,,T
585,Appartements et Magasins - locaux commerciaux dans programme neuf à Mersch,"€ 478,996 - € 955,385",Mersch,https://www.immotop.lu/annonces/363813/122173/,DAN BECK Immobilière,"Appartement neuf, rez-de-chaussée, Mersch, Mersch",586718.0,Appartement,,52.0,1.0,2
586,Appartements et Magasins - locaux commerciaux dans programme neuf à Mersch,"€ 478,996 - € 955,385",Mersch,https://www.immotop.lu/annonces/363813/122177/,DAN BECK Immobilière,"Appartement neuf, rez-de-chaussée, Mersch, Mersch",603982.0,Appartement,,52.0,1.0,3
587,Appartements et Magasins - locaux commerciaux dans programme neuf à Mersch,"€ 478,996 - € 955,385",Mersch,https://www.immotop.lu/annonces/363813/160971/,DAN BECK Immobilière,"Appartement 1 chambre neuf, rez-de-chaussée, Mersch, Mersch",660271.0,Appartement,1.0,61.0,1.0,1
588,Appartements et Magasins - locaux commerciaux dans programme neuf à Mersch,"€ 478,996 - € 955,385",Mersch,https://www.immotop.lu/annonces/363813/167729/,DAN BECK Immobilière,"Appartement 1 chambre neuf, rez-de-chaussée, Mersch, Mersch",666677.0,Appartement,1.0,61.0,1.0,2
589,Appartements et Magasins - locaux commerciaux dans programme neuf à Mersch,"€ 478,996 - € 955,385",Mersch,https://www.immotop.lu/annonces/363813/158803/,DAN BECK Immobilière,"Appartement 1 chambre neuf, rez-de-chaussée, Mersch, Mersch",735108.0,Appartement,1.0,60.0,1.0,4
590,Appartements et Magasins - locaux commerciaux dans programme neuf à Mersch,"€ 478,996 - € 955,385",Mersch,https://www.immotop.lu/annonces/363813/122133/,DAN BECK Immobilière,Local commercial en Vente,748879.0,Local commercial,,134.0,,T
591,Appartements et Magasins - locaux commerciaux dans programme neuf à Mersch,"€ 478,996 - € 955,385",Mersch,https://www.immotop.lu/annonces/363813/122135/,DAN BECK Immobilière,"Appartement 2 chambres neuf, rez-de-chaussée, Mersch, Mersch",841340.0,Appartement,2.0,76.0,1.0,1
592,Appartements et Magasins - locaux commerciaux dans programme neuf à Mersch,"€ 478,996 - € 955,385",Mersch,https://www.immotop.lu/annonces/363813/122137/,DAN BECK Immobilière,"Appartement 2 chambres neuf, rez-de-chaussée, Mersch, Mersch",852920.0,Appartement,2.0,76.0,1.0,2
593,Appartements et Magasins - locaux commerciaux dans programme neuf à Mersch,"€ 478,996 - € 955,385",Mersch,https://www.immotop.lu/annonces/363813/122139/,DAN BECK Immobilière,"Appartement 2 chambres neuf, rez-de-chaussée, Mersch, Mersch",865710.0,Appartement,2.0,76.0,1.0,3
594,Appartements et Magasins - locaux commerciaux dans programme neuf à Mersch,"€ 478,996 - € 955,385",Mersch,https://www.immotop.lu/annonces/363813/122187/,DAN BECK Immobilière,"Appartement 2 chambres neuf, rez-de-chaussée, Mersch, Mersch",879321.0,Appartement,2.0,84.0,1.0,1
595,Appartements et Magasins - locaux commerciaux dans programme neuf à Mersch,"€ 478,996 - € 955,385",Mersch,https://www.immotop.lu/annonces/363813/122191/,DAN BECK Immobilière,"Appartement 2 chambres neuf, rez-de-chaussée, Mersch, Mersch",955385.0,Appartement,2.0,84.0,1.0,2
596,Appartements dans programme neuf à Mamer,"€ 595,114 - € 1,190,833",Mamer,https://www.immotop.lu/annonces/162067/65871/,Akkurat Immo,"Appartement neuf, rez-de-chaussée, Mamer, Mamer",595114.0,Appartement,,,,T
597,Appartements dans programme neuf à Mamer,"€ 595,114 - € 1,190,833",Mamer,https://www.immotop.lu/annonces/162067/65839/,Akkurat Immo,"Appartement neuf, rez-de-chaussée, Mamer, Mamer",838136.0,Appartement,,57.0,,1
598,Appartements dans programme neuf à Mamer,"€ 595,114 - € 1,190,833",Mamer,https://www.immotop.lu/annonces/162067/65859/,Akkurat Immo,"Appartement neuf, rez-de-chaussée, Mamer, Mamer",1190833.0,Appartement,,116.0,,1
599,Duplex et Appartements dans programme neuf à Habscht,"€ 616,570 - € 1,204,680",Habscht,https://www.immotop.lu/annonces/509677/162017/,CIALUX,"Appartement 1 chambre neuf, rez-de-chaussée, Hobscheid, Habscht",616570.0,Appartement,1.0,64.0,,T
600,Duplex et Appartements dans programme neuf à Habscht,"€ 616,570 - € 1,204,680",Habscht,https://www.immotop.lu/annonces/509677/162019/,CIALUX,"Appartement 1 chambre neuf, rez-de-chaussée, Hobscheid, Habscht",665810.0,Appartement,1.0,63.0,1.0,T
601,Duplex et Appartements dans programme neuf à Habscht,"€ 616,570 - € 1,204,680",Habscht,https://www.immotop.lu/annonces/509677/162023/,CIALUX,"Appartement 2 chambres neuf, rez-de-chaussée, Hobscheid, Habscht",741420.0,Appartement,2.0,84.0,1.0,T
602,Duplex et Appartements dans programme neuf à Habscht,"€ 616,570 - € 1,204,680",Habscht,https://www.immotop.lu/annonces/509677/162027/,CIALUX,"Appartement 2 chambres neuf, rez-de-chaussée, Hobscheid, Habscht",865780.0,Appartement,2.0,94.0,1.0,2
603,Duplex et Appartements dans programme neuf à Habscht,"€ 616,570 - € 1,204,680",Habscht,https://www.immotop.lu/annonces/509677/162031/,CIALUX,"Appartement 3 chambres neuf, rez-de-chaussée, Hobscheid, Habscht",983240.0,Appartement,3.0,112.0,1.0,1
604,Duplex et Appartements dans programme neuf à Habscht,"€ 616,570 - € 1,204,680",Habscht,https://www.immotop.lu/annonces/509677/162035/,CIALUX,"Duplex à vendre, Hobscheid, Habscht",1139120.0,Duplex,3.0,132.0,1.0,
605,Duplex et Appartements dans programme neuf à Habscht,"€ 616,570 - € 1,204,680",Habscht,https://www.immotop.lu/annonces/509677/162039/,CIALUX,"Duplex à vendre, Hobscheid, Habscht",1204680.0,Duplex,4.0,138.0,1.0,
606,Maisons plurifamiliales et Maisons individuelles dans programme neuf à Vichten,"€ 1,533,700 - € 2,039,700",Vichten,https://www.immotop.lu/annonces/345123/116785/,CIALUX,"Maison jumelée / mitoyenne rue des Près, Michelbouch, Vichten",1533700.0,Maison jumelée / mitoyenne,4.0,180.0,1.0,
607,Maisons plurifamiliales et Maisons individuelles dans programme neuf à Vichten,"€ 1,533,700 - € 2,039,700",Vichten,https://www.immotop.lu/annonces/345123/116787/,CIALUX,"Maison jumelée / mitoyenne rue des Près, Michelbouch, Vichten",1695400.0,Maison jumelée / mitoyenne,4.0,200.0,1.0,
608,Maisons plurifamiliales et Maisons individuelles dans programme neuf à Vichten,"€ 1,533,700 - € 2,039,700",Vichten,https://www.immotop.lu/annonces/345123/116725/,CIALUX,"Maison jumelée / mitoyenne rue des Près, Michelbouch, Vichten",1728400.0,Maison jumelée / mitoyenne,4.0,210.0,1.0,
609,Maisons plurifamiliales et Maisons individuelles dans programme neuf à Vichten,"€ 1,533,700 - € 2,039,700",Vichten,https://www.immotop.lu/annonces/345123/116717/,CIALUX,"Maison jumelée / mitoyenne rue des Près, Michelbouch, Vichten",1841700.0,Maison jumelée / mitoyenne,4.0,225.0,1.0,
610,Maisons plurifamiliales et Maisons individuelles dans programme neuf à Vichten,"€ 1,533,700 - € 2,039,700",Vichten,https://www.immotop.lu/annonces/345123/116789/,CIALUX,"Maison individuelle rue des Près, Michelbouch, Vichten",2039700.0,Maison individuelle,4.0,240.0,1.0,
611,Appartements et Bureaux - cabinets dans programme neuf à Mertert,"€ 312,390 - € 1,936,340",Mertert,https://www.immotop.lu/annonces/509679/162021/,CIALUX,Bureau - Cabinet en Vente,312390.0,Bureau - Cabinet,,33.0,,1
612,Appartements et Bureaux - cabinets dans programme neuf à Mertert,"€ 312,390 - € 1,936,340",Mertert,https://www.immotop.lu/annonces/509679/162025/,CIALUX,Bureau - Cabinet en Vente,551050.0,Bureau - Cabinet,,64.0,,T
613,Appartements et Bureaux - cabinets dans programme neuf à Mertert,"€ 312,390 - € 1,936,340",Mertert,https://www.immotop.lu/annonces/509679/162029/,CIALUX,Bureau - Cabinet en Vente,581960.0,Bureau - Cabinet,,66.0,,T
